H,連系線確保量,対象年月,ブロック数,取引期間
P,確報値,202308,8,週取引
T,順方向元エリア,逆方向元エリア,週取引：連系線確保量上限値（順方向）[MW],週取引：連系線確保量上限値（逆方向）[MW],三次調整力1：連系線確保量（順方向）[MW],三次調整力1：連系線確保量（逆方向）[MW]
20230801B08,関西_関西-中国間(東),中国_関西-中国間(東),2780,2100,0,0
20230801B08,関西_関西-中国間(西),中国_関西-中国間(西),2780,2100,0,0
20230801B08,関西,四国,0,1400,0,0
20230801B08,中国,四国,480,480,0,0
20230801B08,中国,九州,210,130,0,0
20230802B01,北海道,東北,0,67,0,0
20230802B01,東北,東京,0,2327,0,0
20230802B01,東京,中部,0,0,0,0
20230802B01,中部,関西,888,0,0,0
20230802B01,中部,北陸,300,300,0,0
20230802B01,北陸,関西,190,400,0,0
20230802B01,関西,中国,2780,2100,0,0
20230802B01,関西_関西-中国間(東),中国_関西-中国間(東),2780,2100,0,0
20230802B01,関西_関西-中国間(西),中国_関西-中国間(西),2780,2100,0,0
20230802B01,関西,四国,0,1400,0,0
20230802B01,中国,四国,480,360,0,0
20230802B01,中国,九州,380,20,0,0
20230802B02,北海道,東北,0,67,0,0
20230802B02,東北,東京,0,2327,0,0
20230802B02,東京,中部,0,0,0,0
20230802B02,中部,関西,1009,0,0,0
20230802B02,中部,北陸,300,300,0,0
20230802B02,北陸,関西,190,480,0,0
20230802B02,関西,中国,2780,2100,0,13
20230802B02,関西_関西-中国間(東),中国_関西-中国間(東),2780,2100,0,13
20230802B02,関西_関西-中国間(西),中国_関西-中国間(西),2780,2100,0,13
20230802B02,関西,四国,0,1400,0,0
20230802B02,中国,四国,480,600,0,13
20230802B02,中国,九州,380,30,0,0
20230802B03,北海道,東北,0,47,0,0
20230802B03,東北,東京,0,2327,0,0
20230802B03,東京,中部,0,0,0,0
20230802B03,中部,関西,0,0,0,0
20230802B03,中部,北陸,300,300,0,0
20230802B03,北陸,関西,190,200,0,0
20230802B03,関西,中国,2780,1250,0,350
20230802B03,関西_関西-中国間(東),中国_関西-中国間(東),2780,1250,0,350
20230802B03,関西_関西-中国間(西),中国_関西-中国間(西),2780,1250,0,350
20230802B03,関西,四国,0,1400,0,0
20230802B03,中国,四国,480,360,0,350
20230802B03,中国,九州,210,0,0,0
20230802B04,北海道,東北,0,67,0,0
20230802B04,東北,東京,0,2327,0,16.13
20230802B04,東京,中部,0,0,0,0
20230802B04,中部,関西,0,75,0,75
20230802B04,中部,北陸,300,300,0,143.22
20230802B04,北陸,関西,570,900,0,132.22
20230802B04,関西,中国,2780,825,0,227.22
20230802B04,関西_関西-中国間(東),中国_関西-中国間(東),2780,825,0,227.22
20230802B04,関西_関西-中国間(西),中国_関西-中国間(西),2780,825,0,227.22
20230802B04,関西,四国,0,1400,0,271
20230802B04,中国,四国,360,120,0,120
20230802B04,中国,九州,210,210,0,180
20230802B05,北海道,東北,0,67,0,0
20230802B05,東北,東京,0,2327,0,413.759
20230802B05,東京,中部,0,0,0,0
20230802B05,中部,関西,0,0,0,0
20230802B05,中部,北陸,300,300,0,0
20230802B05,北陸,関西,570,900,0,0
20230802B05,関西,中国,2780,612.5,0,288.614
20230802B05,関西_関西-中国間(東),中国_関西-中国間(東),2780,612.5,0,288.614
20230802B05,関西_関西-中国間(西),中国_関西-中国間(西),2780,612.5,0,288.614
20230802B05,関西,四国,0,1400,0,0
20230802B05,中国,四国,360,240,0,63.394
20230802B05,中国,九州,210,360,0,202
20230802B06,北海道,東北,0,67,0,0
20230802B06,東北,東京,0,2327,0,0
20230802B06,東京,中部,0,0,0,0
20230802B06,中部,関西,131.6,0,0,0
20230802B06,中部,北陸,300,300,0,0
20230802B06,北陸,関西,190,1050,0,0
20230802B06,関西,中国,2780,825,0,0
20230802B06,関西_関西-中国間(東),中国_関西-中国間(東),2780,825,0,0
20230802B06,関西_関西-中国間(西),中国_関西-中国間(西),2780,825,0,0
20230802B06,関西,四国,0,1400,0,0
20230802B06,中国,四国,360,240,0,0
20230802B06,中国,九州,210,350,0,0
20230802B07,北海道,東北,22.9,87,0,0
20230802B07,東北,東京,87,2327,0,0
20230802B07,東京,中部,0,0,0,0
20230802B07,中部,関西,380,1300,0,0
20230802B07,中部,北陸,300,300,0,0
20230802B07,北陸,関西,190,1420,0,0
20230802B07,関西,中国,2502,2100,0,0
20230802B07,関西_関西-中国間(東),中国_関西-中国間(東),2502,2100,0,0
20230802B07,関西_関西-中国間(西),中国_関西-中国間(西),2502,2100,0,0
20230802B07,関西,四国,0,1400,0,0
20230802B07,中国,四国,360,840,0,0
20230802B07,中国,九州,210,480,0,0
20230802B08,北海道,東北,0,67,0,0
20230802B08,東北,東京,0,2327,0,48.736
20230802B08,東京,中部,0,0,0,0
20230802B08,中部,関西,90,200,0,0
20230802B08,中部,北陸,300,300,0,0
20230802B08,北陸,関西,380,560,0,0
20230802B08,関西,中国,2780,2100,0,0
20230802B08,関西_関西-中国間(東),中国_関西-中国間(東),2780,2100,0,0
20230802B08,関西_関西-中国間(西),中国_関西-中国間(西),2780,2100,0,0
20230802B08,関西,四国,0,1400,0,0
20230802B08,中国,四国,480,480,0,0
20230802B08,中国,九州,210,130,0,0
20230803B01,北海道,東北,0,67,0,0
20230803B01,東北,東京,0,2327,0,0
20230803B01,東京,中部,0,0,0,0
20230803B01,中部,関西,888,0,0,0
20230803B01,中部,北陸,300,300,0,0
20230803B01,北陸,関西,190,400,0,0
20230803B01,関西,中国,2780,2100,0,0
20230803B01,関西_関西-中国間(東),中国_関西-中国間(東),2780,2100,0,0
20230803B01,関西_関西-中国間(西),中国_関西-中国間(西),2780,2100,0,0
20230803B01,関西,四国,0,1400,0,0
20230803B01,中国,四国,480,360,0,0
20230803B01,中国,九州,380,20,0,0
20230803B02,北海道,東北,0,67,0,0
20230803B02,東北,東京,0,2327,0,0
20230803B02,東京,中部,0,0,0,0
20230803B02,中部,関西,1009,0,0,0
20230803B02,中部,北陸,300,300,0,0
20230803B02,北陸,関西,190,480,0,0
20230803B02,関西,中国,2780,2100,0,13
20230803B02,関西_関西-中国間(東),中国_関西-中国間(東),2780,2100,0,13
20230803B02,関西_関西-中国間(西),中国_関西-中国間(西),2780,2100,0,13
20230803B02,関西,四国,0,1400,0,0
20230803B02,中国,四国,480,600,0,13
20230803B02,中国,九州,380,30,0,0
20230803B03,北海道,東北,0,47,0,0
20230803B03,東北,東京,0,2327,0,0
20230803B03,東京,中部,0,0,0,0
20230803B03,中部,関西,0,0,0,0
20230803B03,中部,北陸,300,300,0,0
20230803B03,北陸,関西,190,200,0,0
20230803B03,関西,中国,2780,1250,0,350
20230803B03,関西_関西-中国間(東),中国_関西-中国間(東),2780,1250,0,350
20230803B03,関西_関西-中国間(西),中国_関西-中国間(西),2780,1250,0,350
20230803B03,関西,四国,0,1400,0,0
20230803B03,中国,四国,480,360,0,350
20230803B03,中国,九州,210,0,0,0
20230803B04,北海道,東北,0,67,0,0
20230803B04,東北,東京,0,2327,0,48.736
20230803B04,東京,中部,0,0,0,0
20230803B04,中部,関西,0,75,0,75
20230803B04,中部,北陸,300,300,0,143.22
20230803B04,北陸,関西,570,900,0,132.22
20230803B04,関西,中国,2780,825,0,227.22
20230803B04,関西_関西-中国間(東),中国_関西-中国間(東),2780,825,0,227.22
20230803B04,関西_関西-中国間(西),中国_関西-中国間(西),2780,825,0,227.22
20230803B04,関西,四国,0,1400,0,271
20230803B04,中国,四国,360,120,0,120
20230803B04,中国,九州,210,210,0,180
20230803B05,北海道,東北,0,67,0,0
20230803B05,東北,東京,0,2327,0,48.736
20230803B05,東京,中部,0,0,0,0
20230803B05,中部,関西,0,0,0,0
20230803B05,中部,北陸,300,300,0,0
20230803B05,北陸,関西,570,900,0,0
20230803B05,関西,中国,2780,612.5,0,288.614
20230803B05,関西_関西-中国間(東),中国_関西-中国間(東),2780,612.5,0,288.614
20230803B05,関西_関西-中国間(西),中国_関西-中国間(西),2780,612.5,0,288.614
20230803B05,関西,四国,0,1400,0,0
20230803B05,中国,四国,360,240,0,63.394
20230803B05,中国,九州,210,360,0,202
20230803B06,北海道,東北,0,67,0,0
20230803B06,東北,東京,0,2327,0,0
20230803B06,東京,中部,0,0,0,0
20230803B06,中部,関西,131.6,0,0,0
20230803B06,中部,北陸,300,300,0,0
20230803B06,北陸,関西,190,1050,0,0
20230803B06,関西,中国,2780,825,0,0
20230803B06,関西_関西-中国間(東),中国_関西-中国間(東),2780,825,0,0
20230803B06,関西_関西-中国間(西),中国_関西-中国間(西),2780,825,0,0
20230803B06,関西,四国,0,1400,0,0
20230803B06,中国,四国,360,240,0,0
20230803B06,中国,九州,210,350,0,0
20230803B07,北海道,東北,22.9,87,0,0
20230803B07,東北,東京,87,2327,0,0
20230803B07,東京,中部,0,0,0,0
20230803B07,中部,関西,380,1300,0,0
20230803B07,中部,北陸,300,300,0,0
20230803B07,北陸,関西,190,1420,0,0
20230803B07,関西,中国,2502,2100,0,0
20230803B07,関西_関西-中国間(東),中国_関西-中国間(東),2502,2100,0,0
20230803B07,関西_関西-中国間(西),中国_関西-中国間(西),2502,2100,0,0
20230803B07,関西,四国,0,1400,0,0
20230803B07,中国,四国,360,840,0,0
20230803B07,中国,九州,210,480,0,0
20230803B08,北海道,東北,0,67,0,0
20230803B08,東北,東京,0,2327,0,48.736
20230803B08,東京,中部,0,0,0,0
20230803B08,中部,関西,90,200,0,0
20230803B08,中部,北陸,300,300,0,0
20230803B08,北陸,関西,380,560,0,0
20230803B08,関西,中国,2780,2100,0,0
20230803B08,関西_関西-中国間(東),中国_関西-中国間(東),2780,2100,0,0
20230803B08,関西_関西-中国間(西),中国_関西-中国間(西),2780,2100,0,0
20230803B08,関西,四国,0,1400,0,0
20230803B08,中国,四国,480,480,0,0
20230803B08,中国,九州,210,130,0,0
20230804B01,北海道,東北,0,67,0,0
20230804B01,東北,東京,0,2327,0,0
20230804B01,東京,中部,0,0,0,0
20230804B01,中部,関西,888,0,0,0
20230804B01,中部,北陸,300,300,0,0
20230804B01,北陸,関西,190,400,0,0
20230804B01,関西,中国,2780,2100,0,0
20230804B01,関西_関西-中国間(東),中国_関西-中国間(東),2780,2100,0,0
20230804B01,関西_関西-中国間(西),中国_関西-中国間(西),2780,2100,0,0
20230804B01,関西,四国,0,1400,0,0
20230804B01,中国,四国,480,360,0,0
20230804B01,中国,九州,380,20,0,0
20230804B02,北海道,東北,0,67,0,0
20230804B02,東北,東京,0,2327,0,0
20230804B02,東京,中部,0,0,0,0
20230804B02,中部,関西,1009,0,0,0
20230804B02,中部,北陸,300,300,0,0
20230804B02,北陸,関西,190,480,0,0
20230804B02,関西,中国,2780,2100,0,13
20230804B02,関西_関西-中国間(東),中国_関西-中国間(東),2780,2100,0,13
20230804B02,関西_関西-中国間(西),中国_関西-中国間(西),2780,2100,0,13
20230804B02,関西,四国,0,1400,0,0
20230804B02,中国,四国,480,600,0,13
20230804B02,中国,九州,380,30,0,0
20230804B03,北海道,東北,0,47,0,0
20230804B03,東北,東京,0,2327,0,123.236
20230804B03,東京,中部,0,0,0,0
20230804B03,中部,関西,0,0,0,0
20230804B03,中部,北陸,300,300,0,0
20230804B03,北陸,関西,190,200,0,0
20230804B03,関西,中国,2780,1250,0,350
20230804B03,関西_関西-中国間(東),中国_関西-中国間(東),2780,1250,0,350
20230804B03,関西_関西-中国間(西),中国_関西-中国間(西),2780,1250,0,350
20230804B03,関西,四国,0,1400,0,0
20230804B03,中国,四国,480,360,0,350
20230804B03,中国,九州,210,0,0,0
20230804B04,北海道,東北,0,67,0,0
20230804B04,東北,東京,0,2327,0,170.236
20230804B04,東京,中部,0,0,0,0
20230804B04,中部,関西,0,75,0,75
20230804B04,中部,北陸,300,300,0,143.22
20230804B04,北陸,関西,570,900,0,132.22
20230804B04,関西,中国,2780,825,0,227.22
20230804B04,関西_関西-中国間(東),中国_関西-中国間(東),2780,825,0,227.22
20230804B04,関西_関西-中国間(西),中国_関西-中国間(西),2780,825,0,227.22
20230804B04,関西,四国,0,1400,0,271
20230804B04,中国,四国,360,120,0,120
20230804B04,中国,九州,210,210,0,180
20230804B05,北海道,東北,0,67,0,0
20230804B05,東北,東京,0,2327,0,293.236
20230804B05,東京,中部,0,0,0,0
20230804B05,中部,関西,0,0,0,0
20230804B05,中部,北陸,300,300,0,0
20230804B05,北陸,関西,570,900,0,0
20230804B05,関西,中国,2780,612.5,0,288.614
20230804B05,関西_関西-中国間(東),中国_関西-中国間(東),2780,612.5,0,288.614
20230804B05,関西_関西-中国間(西),中国_関西-中国間(西),2780,612.5,0,288.614
20230804B05,関西,四国,0,1400,0,0
20230804B05,中国,四国,360,240,0,63.394
20230804B05,中国,九州,210,360,0,202
20230804B06,北海道,東北,0,67,0,0
20230804B06,東北,東京,0,2327,0,0
20230804B06,東京,中部,0,0,0,0
20230804B06,中部,関西,131.6,0,0,0
20230804B06,中部,北陸,300,300,0,0
20230804B06,北陸,関西,190,1050,0,0
20230804B06,関西,中国,2780,825,0,0
20230804B06,関西_関西-中国間(東),中国_関西-中国間(東),2780,825,0,0
20230804B06,関西_関西-中国間(西),中国_関西-中国間(西),2780,825,0,0
20230804B06,関西,四国,0,1400,0,0
20230804B06,中国,四国,360,240,0,0
20230804B06,中国,九州,210,350,0,0
20230804B07,北海道,東北,22.9,87,0,0
20230804B07,東北,東京,87,2327,0,0
20230804B07,東京,中部,0,0,0,0
20230804B07,中部,関西,380,1300,0,0
20230804B07,中部,北陸,300,300,0,0
20230804B07,北陸,関西,190,1420,0,0
20230804B07,関西,中国,2502,2100,0,0
20230804B07,関西_関西-中国間(東),中国_関西-中国間(東),2502,2100,0,0
20230804B07,関西_関西-中国間(西),中国_関西-中国間(西),2502,2100,0,0
20230804B07,関西,四国,0,1400,0,0
20230804B07,中国,四国,360,840,0,0
20230804B07,中国,九州,210,480,0,0
20230804B08,北海道,東北,0,67,0,0
20230804B08,東北,東京,0,2327,0,90
20230804B08,東京,中部,0,0,0,0
20230804B08,中部,関西,90,200,0,0
20230804B08,中部,北陸,300,300,0,0
20230804B08,北陸,関西,380,560,0,0
20230804B08,関西,中国,2780,2100,0,0
20230804B08,関西_関西-中国間(東),中国_関西-中国間(東),2780,2100,0,0
20230804B08,関西_関西-中国間(西),中国_関西-中国間(西),2780,2100,0,0
20230804B08,関西,四国,0,1400,0,0
20230804B08,中国,四国,480,480,0,0
20230804B08,中国,九州,210,130,0,0
20230805B01,北海道,東北,0,67,0,0
20230805B01,東北,東京,0,2327,0,0
20230805B01,東京,中部,0,0,0,0
20230805B01,中部,関西,788,0,0,0
20230805B01,中部,北陸,300,300,0,0
20230805B01,北陸,関西,190,400,0,0
20230805B01,関西,中国,2780,2100,0,0
20230805B01,関西_関西-中国間(東),中国_関西-中国間(東),2780,2100,0,0
20230805B01,関西_関西-中国間(西),中国_関西-中国間(西),2780,2100,0,0
20230805B01,関西,四国,0,1400,0,0
20230805B01,中国,四国,480,360,0,0
20230805B01,中国,九州,310,0,0,0
20230805B02,北海道,東北,0,67,0,0
20230805B02,東北,東京,0,2327,0,0
20230805B02,東京,中部,0,0,0,0
20230805B02,中部,関西,889,0,0,0
20230805B02,中部,北陸,300,300,0,0
20230805B02,北陸,関西,190,480,0,0
20230805B02,関西,中国,2780,2100,0,0
20230805B02,関西_関西-中国間(東),中国_関西-中国間(東),2780,2100,0,0
20230805B02,関西_関西-中国間(西),中国_関西-中国間(西),2780,2100,0,0
20230805B02,関西,四国,0,1400,0,0
20230805B02,中国,四国,480,600,0,0
20230805B02,中国,九州,310,0,0,0
20230805B03,北海道,東北,0,0,0,0
20230805B03,東北,東京,0,2327,0,48.736
20230805B03,東京,中部,0,0,0,0
20230805B03,中部,関西,0,0,0,0
20230805B03,中部,北陸,300,300,0,0
20230805B03,北陸,関西,190,200,0,0
20230805B03,関西,中国,2780,1250,104,159
20230805B03,関西_関西-中国間(東),中国_関西-中国間(東),2780,1250,104,159
20230805B03,関西_関西-中国間(西),中国_関西-中国間(西),2780,1250,104,159
20230805B03,関西,四国,0,1400,0,0
20230805B03,中国,四国,480,360,0,263
20230805B03,中国,九州,170,0,0,0
20230805B04,北海道,東北,0,0,0,0
20230805B04,東北,東京,0,2327,0,279.819
20230805B04,東京,中部,0,0,0,0
20230805B04,中部,関西,0,75,0,0
20230805B04,中部,北陸,300,300,0,0
20230805B04,北陸,関西,570,200,11,0
20230805B04,関西,中国,2780,825,0,120
20230805B04,関西_関西-中国間(東),中国_関西-中国間(東),2780,825,0,120
20230805B04,関西_関西-中国間(西),中国_関西-中国間(西),2780,825,0,120
20230805B04,関西,四国,0,1400,0,334
20230805B04,中国,四国,360,120,0,120
20230805B04,中国,九州,170,0,0,0
20230805B05,北海道,東北,0,0,0,0
20230805B05,東北,東京,0,2327,0,284.819
20230805B05,東京,中部,0,0,0,0
20230805B05,中部,関西,0,0,0,0
20230805B05,中部,北陸,300,300,0,0
20230805B05,北陸,関西,570,200,0,0
20230805B05,関西,中国,2780,612.5,219.574,0
20230805B05,関西_関西-中国間(東),中国_関西-中国間(東),2780,612.5,219.574,0
20230805B05,関西_関西-中国間(西),中国_関西-中国間(西),2780,612.5,219.574,0
20230805B05,関西,四国,0,1400,0,0
20230805B05,中国,四国,360,240,100.574,0
20230805B05,中国,九州,170,130,119,0
20230805B06,北海道,東北,0,47,0,0
20230805B06,東北,東京,0,2327,0,0
20230805B06,東京,中部,0,0,0,0
20230805B06,中部,関西,0,0,0,0
20230805B06,中部,北陸,300,300,0,0
20230805B06,北陸,関西,190,350,0,0
20230805B06,関西,中国,2780,825,0,0
20230805B06,関西_関西-中国間(東),中国_関西-中国間(東),2780,825,0,0
20230805B06,関西_関西-中国間(西),中国_関西-中国間(西),2780,825,0,0
20230805B06,関西,四国,0,1400,0,0
20230805B06,中国,四国,360,240,0,0
20230805B06,中国,九州,170,150,0,0
20230805B07,北海道,東北,0,67,0,0
20230805B07,東北,東京,87,2327,0,0
20230805B07,東京,中部,0,0,0,0
20230805B07,中部,関西,280,1300,0,0
20230805B07,中部,北陸,300,300,0,0
20230805B07,北陸,関西,190,720,0,0
20230805B07,関西,中国,2502,2100,0,0
20230805B07,関西_関西-中国間(東),中国_関西-中国間(東),2502,2100,0,0
20230805B07,関西_関西-中国間(西),中国_関西-中国間(西),2502,2100,0,0
20230805B07,関西,四国,0,1400,0,0
20230805B07,中国,四国,360,840,0,0
20230805B07,中国,九州,170,360,0,0
20230805B08,北海道,東北,0,67,0,0
20230805B08,東北,東京,0,2327,0,90
20230805B08,東京,中部,0,0,0,0
20230805B08,中部,関西,20,200,0,0
20230805B08,中部,北陸,300,300,0,0
20230805B08,北陸,関西,380,560,0,0
20230805B08,関西,中国,2780,2100,0,0
20230805B08,関西_関西-中国間(東),中国_関西-中国間(東),2780,2100,0,0
20230805B08,関西_関西-中国間(西),中国_関西-中国間(西),2780,2100,0,0
20230805B08,関西,四国,0,1400,0,0
20230805B08,中国,四国,480,480,0,0
20230805B08,中国,九州,170,30,0,0
20230806B01,北海道,東北,0,67,0,0
20230806B01,東北,東京,0,2327,0,0
20230806B01,東京,中部,0,0,0,0
20230806B01,中部,関西,788,0,0,0
20230806B01,中部,北陸,300,300,0,0
20230806B01,北陸,関西,190,400,0,0
20230806B01,関西,中国,2780,2100,0,0
20230806B01,関西_関西-中国間(東),中国_関西-中国間(東),2780,2100,0,0
20230806B01,関西_関西-中国間(西),中国_関西-中国間(西),2780,2100,0,0
20230806B01,関西,四国,0,1400,0,0
20230806B01,中国,四国,480,360,0,0
20230806B01,中国,九州,310,0,0,0
20230806B02,北海道,東北,0,67,0,0
20230806B02,東北,東京,0,2327,0,0
20230806B02,東京,中部,0,0,0,0
20230806B02,中部,関西,889,0,0,0
20230806B02,中部,北陸,300,300,0,0
20230806B02,北陸,関西,190,480,0,0
20230806B02,関西,中国,2780,2100,0,13
20230806B02,関西_関西-中国間(東),中国_関西-中国間(東),2780,2100,0,13
20230806B02,関西_関西-中国間(西),中国_関西-中国間(西),2780,2100,0,13
20230806B02,関西,四国,0,1400,0,0
20230806B02,中国,四国,480,600,0,13
20230806B02,中国,九州,310,0,0,0
20230806B03,北海道,東北,0,47,0,0
20230806B03,東北,東京,0,2327,0,48.736
20230806B03,東京,中部,0,0,0,0
20230806B03,中部,関西,0,0,0,0
20230806B03,中部,北陸,300,300,0,0
20230806B03,北陸,関西,190,200,0,0
20230806B03,関西,中国,2780,1250,104,159
20230806B03,関西_関西-中国間(東),中国_関西-中国間(東),2780,1250,104,159
20230806B03,関西_関西-中国間(西),中国_関西-中国間(西),2780,1250,104,159
20230806B03,関西,四国,0,1400,0,0
20230806B03,中国,四国,480,360,0,263
20230806B03,中国,九州,170,0,0,0
20230806B04,北海道,東北,0,47,0,0
20230806B04,東北,東京,0,2327,0,900.069
20230806B04,東京,中部,0,0,0,0
20230806B04,中部,関西,0,0,0,0
20230806B04,中部,北陸,300,300,0,0
20230806B04,北陸,関西,570,200,11,0
20230806B04,関西,中国,2780,825,0,120
20230806B04,関西_関西-中国間(東),中国_関西-中国間(東),2780,825,0,120
20230806B04,関西_関西-中国間(西),中国_関西-中国間(西),2780,825,0,120
20230806B04,関西,四国,0,1400,0,334
20230806B04,中国,四国,360,120,0,120
20230806B04,中国,九州,170,0,0,0
20230806B05,北海道,東北,0,47,0,47
20230806B05,東北,東京,0,2327,0,597
20230806B05,東京,中部,0,0,0,0
20230806B05,中部,関西,0,0,0,0
20230806B05,中部,北陸,300,300,0,0
20230806B05,北陸,関西,570,200,0,0
20230806B05,関西,中国,2780,612.5,0,34
20230806B05,関西_関西-中国間(東),中国_関西-中国間(東),2780,612.5,0,34
20230806B05,関西_関西-中国間(西),中国_関西-中国間(西),2780,612.5,0,34
20230806B05,関西,四国,0,1400,0,0
20230806B05,中国,四国,360,240,0,34
20230806B05,中国,九州,170,130,0,0
20230806B06,北海道,東北,0,47,0,0
20230806B06,東北,東京,0,2327,0,0
20230806B06,東京,中部,0,0,0,0
20230806B06,中部,関西,0,0,0,0
20230806B06,中部,北陸,300,300,0,0
20230806B06,北陸,関西,190,350,0,0
20230806B06,関西,中国,2780,825,0,0
20230806B06,関西_関西-中国間(東),中国_関西-中国間(東),2780,825,0,0
20230806B06,関西_関西-中国間(西),中国_関西-中国間(西),2780,825,0,0
20230806B06,関西,四国,0,1400,0,0
20230806B06,中国,四国,360,240,0,0
20230806B06,中国,九州,170,150,0,0
20230806B07,北海道,東北,0,67,0,0
20230806B07,東北,東京,87,2327,0,0
20230806B07,東京,中部,0,0,0,0
20230806B07,中部,関西,280,800,0,0
20230806B07,中部,北陸,300,300,0,0
20230806B07,北陸,関西,190,720,0,0
20230806B07,関西,中国,2502,2100,0,0
20230806B07,関西_関西-中国間(東),中国_関西-中国間(東),2502,2100,0,0
20230806B07,関西_関西-中国間(西),中国_関西-中国間(西),2502,2100,0,0
20230806B07,関西,四国,0,1400,0,0
20230806B07,中国,四国,360,840,0,0
20230806B07,中国,九州,170,360,0,0
20230806B08,北海道,東北,0,67,0,0
20230806B08,東北,東京,0,2327,0,90
20230806B08,東京,中部,0,0,0,0
