H,連系線確保量,対象年月,ブロック数,取引期間
P,確報値,202411,8,週取引
T,順方向元エリア,逆方向元エリア,週取引：連系線確保量上限値（順方向）[MW],週取引：連系線確保量上限値（逆方向）[MW],週取引：連系線確保量（順方向）[MW],週取引：連系線確保量（逆方向）[MW]
20241101B07,東京,中部,240,0,0,0
20241101B07,中部,関西,1074,0,0,0
20241101B07,中部,北陸,270,0,0,0
20241101B07,北陸,関西,836,1150,5,0
20241101B07,関西,中国,2982,1009,0,34.117
20241101B07,関西_関西-中国間(東),中国_関西-中国間(東),2982,1009,0,34.117
20241101B07,関西_関西-中国間(西),中国_関西-中国間(西),2982,1009,0,34.117
20241101B07,関西,四国,0,0,0,0
20241101B07,中国,四国,0,564,0,0
20241101B07,中国,九州,429,0,122.772,0
20241101B08,北海道,東北,107,0,0,0
20241101B08,東北,東京,0,2124,0,0
20241101B08,東京,中部,240,0,0,0
20241101B08,中部,関西,904,0,0,0
20241101B08,中部,北陸,270,0,0,0
20241101B08,北陸,関西,1007,550,17,0
20241101B08,関西,中国,2982,1334.5,0,0
20241101B08,関西_関西-中国間(東),中国_関西-中国間(東),2982,1334.5,0,0
20241101B08,関西_関西-中国間(西),中国_関西-中国間(西),2982,1334.5,0,0
20241101B08,関西,四国,0,0,0,0
20241101B08,中国,四国,1080,612,0,0
20241101B08,中国,九州,369,0,0,0
20241102B01,北海道,東北,26,0,0,0
20241102B01,東北,東京,0,2124,0,0
20241102B01,東京,中部,540,0,0,0
20241102B01,中部,関西,704,0,0,0
20241102B01,中部,北陸,270,0,0,0
20241102B01,北陸,関西,1140,100,21,0
20241102B01,関西,中国,2982,1567,12,105.912
20241102B01,関西_関西-中国間(東),中国_関西-中国間(東),2982,1567,12,105.912
20241102B01,関西_関西-中国間(西),中国_関西-中国間(西),2982,1567,12,105.912
20241102B01,関西,四国,0,0,0,0
20241102B01,中国,四国,1080,600,45.912,0
20241102B01,中国,九州,319,0,0,0
20241102B02,北海道,東北,0,0,0,0
20241102B02,東北,東京,0,2124,0,0
20241102B02,東京,中部,540,0,18,0
20241102B02,中部,関西,824,0,0,0
20241102B02,中部,北陸,270,0,0,0
20241102B02,北陸,関西,1102,145,3,0
20241102B02,関西,中国,2982,1520.5,14,59.912
20241102B02,関西_関西-中国間(東),中国_関西-中国間(東),2982,1520.5,14,59.912
20241102B02,関西_関西-中国間(西),中国_関西-中国間(西),2982,1520.5,14,59.912
20241102B02,関西,四国,0,0,0,0
20241102B02,中国,四国,1080,1080,17.912,0
20241102B02,中国,九州,359,0,0,0
20241102B03,北海道,東北,150,0,0,0
20241102B03,東北,東京,0,2124,0,43
20241102B03,東京,中部,0,0,0,0
20241102B03,中部,関西,484,0,0,0
20241102B03,中部,北陸,270,0,0,0
20241102B03,北陸,関西,578,160,34,0
20241102B03,関西,中国,2982,0,40,0
20241102B03,関西_関西-中国間(東),中国_関西-中国間(東),2982,0,40,0
20241102B03,関西_関西-中国間(西),中国_関西-中国間(西),2982,0,40,0
20241102B03,関西,四国,0,0,0,0
20241102B03,中国,四国,1080,636,1,1
20241102B03,中国,九州,179,0,0,0
20241102B04,北海道,東北,150,0,0,0
20241102B04,東北,東京,0,2124,0,172
20241102B04,東京,中部,0,0,0,0
20241102B04,中部,関西,274,0,0,0
20241102B04,中部,北陸,270,0,0,0
20241102B04,北陸,関西,692,130,21,0
20241102B04,関西,中国,2982,0,29.38,0
20241102B04,関西_関西-中国間(東),中国_関西-中国間(東),2982,0,29.38,0
20241102B04,関西_関西-中国間(西),中国_関西-中国間(西),2982,0,29.38,0
20241102B04,関西,四国,0,0,0,0
20241102B04,中国,四国,864,504,0,0
20241102B04,中国,九州,39,0,0,0
20241102B05,北海道,東北,150,0,0,0
20241102B05,東北,東京,0,2124,0,0
20241102B05,東京,中部,0,0,0,0
20241102B05,中部,関西,284,0,0,0
20241102B05,中部,北陸,270,0,0,0
20241102B05,北陸,関西,787,175,21,0
20241102B05,関西,中国,2982,0,14.02,0
20241102B05,関西_関西-中国間(東),中国_関西-中国間(東),2982,0,14.02,0
20241102B05,関西_関西-中国間(西),中国_関西-中国間(西),2982,0,14.02,0
20241102B05,関西,四国,0,0,0,0
20241102B05,中国,四国,922,516,0,14.02
20241102B05,中国,九州,39,0,0,0
20241102B06,北海道,東北,79,0,17,0
20241102B06,東北,東京,0,2124,0,0
20241102B06,東京,中部,498,0,0,0
20241102B06,中部,関西,554,0,0,0
20241102B06,中部,北陸,270,0,0,0
20241102B06,北陸,関西,274,505,16,0
20241102B06,関西,中国,2982,0,68,0
20241102B06,関西_関西-中国間(東),中国_関西-中国間(東),2982,0,68,0
20241102B06,関西_関西-中国間(西),中国_関西-中国間(西),2982,0,68,0
20241102B06,関西,四国,0,0,0,0
20241102B06,中国,四国,1080,348,36,0
20241102B06,中国,九州,159,0,0,0
20241102B07,北海道,東北,0,0,0,0
20241102B07,東北,東京,117.2,2124,117.2,0
20241102B07,東京,中部,540,0,0,0
20241102B07,中部,関西,944,0,0,0
20241102B07,中部,北陸,270,0,0,0
20241102B07,北陸,関西,426,550,5,0
20241102B07,関西,中国,2982,1009,10,23.139
20241102B07,関西_関西-中国間(東),中国_関西-中国間(東),2982,1009,10,23.139
20241102B07,関西_関西-中国間(西),中国_関西-中国間(西),2982,1009,10,23.139
20241102B07,関西,四国,0,0,0,0
20241102B07,中国,四国,1080,564,10,10
20241102B07,中国,九州,389,0,0,0
20241102B08,北海道,東北,97,0,0,0
20241102B08,東北,東京,0,2124,0,0
20241102B08,東京,中部,540,0,0,0
20241102B08,中部,関西,754,0,0,0
20241102B08,中部,北陸,270,0,0,0
20241102B08,北陸,関西,597,550,17,0
20241102B08,関西,中国,2982,1334.5,4,0
20241102B08,関西_関西-中国間(東),中国_関西-中国間(東),2982,1334.5,4,0
20241102B08,関西_関西-中国間(西),中国_関西-中国間(西),2982,1334.5,4,0
20241102B08,関西,四国,0,0,0,0
20241102B08,中国,四国,1080,612,4,4
20241102B08,中国,九州,339,0,0,0
20241103B01,北海道,東北,26,0,0,0
20241103B01,東北,東京,0,2124,0,0
20241103B01,東京,中部,540,0,0,0
20241103B01,中部,関西,704,0,0,0
20241103B01,中部,北陸,270,0,0,0
20241103B01,北陸,関西,1140,100,21,0
20241103B01,関西,中国,2982,1567,12,72
20241103B01,関西_関西-中国間(東),中国_関西-中国間(東),2982,1567,12,72
20241103B01,関西_関西-中国間(西),中国_関西-中国間(西),2982,1567,12,72
20241103B01,関西,四国,0,0,0,0
20241103B01,中国,四国,1080,600,12,12
20241103B01,中国,九州,319,0,0,0
20241103B02,北海道,東北,0,0,0,0
20241103B02,東北,東京,0,2124,0,0
20241103B02,東京,中部,540,0,18,0
20241103B02,中部,関西,824,0,0,0
20241103B02,中部,北陸,270,0,0,0
20241103B02,北陸,関西,1102,145,3,0
20241103B02,関西,中国,2982,1520.5,14,29.439
20241103B02,関西_関西-中国間(東),中国_関西-中国間(東),2982,1520.5,14,29.439
20241103B02,関西_関西-中国間(西),中国_関西-中国間(西),2982,1520.5,14,29.439
20241103B02,関西,四国,0,0,0,0
20241103B02,中国,四国,1080,1080,14,14
20241103B02,中国,九州,359,0,0,0
20241103B03,北海道,東北,150,0,0,0
20241103B03,東北,東京,0,2124,0,220
20241103B03,東京,中部,0,0,0,0
20241103B03,中部,関西,484,0,0,0
20241103B03,中部,北陸,270,0,0,0
20241103B03,北陸,関西,578,160,34,0
20241103B03,関西,中国,2982,0,90.326,0
20241103B03,関西_関西-中国間(東),中国_関西-中国間(東),2982,0,90.326,0
20241103B03,関西_関西-中国間(西),中国_関西-中国間(西),2982,0,90.326,0
20241103B03,関西,四国,0,0,0,0
20241103B03,中国,四国,1080,636,1,1
20241103B03,中国,九州,179,0,0,0
20241103B04,北海道,東北,150,0,0,0
20241103B04,東北,東京,0,2124,0,327
20241103B04,東京,中部,0,0,0,0
20241103B04,中部,関西,274,0,0,0
20241103B04,中部,北陸,270,0,0,0
20241103B04,北陸,関西,692,130,55,0
20241103B04,関西,中国,2982,0,77.17,0
20241103B04,関西_関西-中国間(東),中国_関西-中国間(東),2982,0,77.17,0
20241103B04,関西_関西-中国間(西),中国_関西-中国間(西),2982,0,77.17,0
20241103B04,関西,四国,0,0,0,0
20241103B04,中国,四国,864,504,0,77.17
20241103B04,中国,九州,39,0,0,0
20241103B05,北海道,東北,150,0,0,0
20241103B05,東北,東京,0,2124,0,249
20241103B05,東京,中部,0,0,0,0
20241103B05,中部,関西,284,0,0,0
20241103B05,中部,北陸,270,0,0,0
20241103B05,北陸,関西,787,175,58,0
20241103B05,関西,中国,2982,0,37,0
20241103B05,関西_関西-中国間(東),中国_関西-中国間(東),2982,0,37,0
20241103B05,関西_関西-中国間(西),中国_関西-中国間(西),2982,0,37,0
20241103B05,関西,四国,0,0,0,0
20241103B05,中国,四国,922,516,0,37
20241103B05,中国,九州,39,0,0,0
20241103B06,北海道,東北,79,0,17,0
20241103B06,東北,東京,0,2124,0,0
20241103B06,東京,中部,498,0,0,0
20241103B06,中部,関西,554,0,0,0
20241103B06,中部,北陸,270,0,0,0
20241103B06,北陸,関西,274,505,16,0
20241103B06,関西,中国,2982,0,66.2,0
20241103B06,関西_関西-中国間(東),中国_関西-中国間(東),2982,0,66.2,0
20241103B06,関西_関西-中国間(西),中国_関西-中国間(西),2982,0,66.2,0
20241103B06,関西,四国,0,0,0,0
20241103B06,中国,四国,1080,348,26,8.361
20241103B06,中国,九州,159,0,0,0
20241103B07,北海道,東北,0,0,0,0
20241103B07,東北,東京,0,2124,0,0
20241103B07,東京,中部,540,0,0,0
20241103B07,中部,関西,944,0,0,0
20241103B07,中部,北陸,270,0,0,0
20241103B07,北陸,関西,426,550,5,0
20241103B07,関西,中国,2982,1009,10,10
20241103B07,関西_関西-中国間(東),中国_関西-中国間(東),2982,1009,10,10
20241103B07,関西_関西-中国間(西),中国_関西-中国間(西),2982,1009,10,10
20241103B07,関西,四国,0,0,0,0
20241103B07,中国,四国,1080,564,10,10
20241103B07,中国,九州,389,0,0,0
20241103B08,北海道,東北,97,0,0,0
20241103B08,東北,東京,0,2124,0,0
20241103B08,東京,中部,540,0,0,0
20241103B08,中部,関西,754,0,0,0
20241103B08,中部,北陸,270,0,0,0
20241103B08,北陸,関西,597,550,17,0
20241103B08,関西,中国,2982,1334.5,4,0
20241103B08,関西_関西-中国間(東),中国_関西-中国間(東),2982,1334.5,4,0
20241103B08,関西_関西-中国間(西),中国_関西-中国間(西),2982,1334.5,4,0
20241103B08,関西,四国,0,0,0,0
20241103B08,中国,四国,1080,612,4,4
20241103B08,中国,九州,339,0,0,0
20241104B01,北海道,東北,26,0,0,0
20241104B01,東北,東京,0,2124,0,0
20241104B01,東京,中部,540,0,0,0
20241104B01,中部,関西,704,0,0,0
20241104B01,中部,北陸,270,0,0,0
20241104B01,北陸,関西,1140,100,21,0
20241104B01,関西,中国,2982,1567,12,73.439
20241104B01,関西_関西-中国間(東),中国_関西-中国間(東),2982,1567,12,73.439
20241104B01,関西_関西-中国間(西),中国_関西-中国間(西),2982,1567,12,73.439
20241104B01,関西,四国,0,0,0,0
20241104B01,中国,四国,1080,600,12,12
20241104B01,中国,九州,319,0,0,0
20241104B02,北海道,東北,0,0,0,0
20241104B02,東北,東京,0,2124,0,0
20241104B02,東京,中部,540,0,18,0
20241104B02,中部,関西,824,0,0,0
20241104B02,中部,北陸,270,0,0,0
20241104B02,北陸,関西,1102,145,3,0
20241104B02,関西,中国,2982,1520.5,14,29.439
20241104B02,関西_関西-中国間(東),中国_関西-中国間(東),2982,1520.5,14,29.439
20241104B02,関西_関西-中国間(西),中国_関西-中国間(西),2982,1520.5,14,29.439
20241104B02,関西,四国,0,0,0,0
20241104B02,中国,四国,1080,1080,14,14
20241104B02,中国,九州,359,0,0,0
20241104B03,北海道,東北,150,0,0,0
20241104B03,東北,東京,0,2124,0,85.849
20241104B03,東京,中部,0,0,0,0
20241104B03,中部,関西,484,0,0,0
20241104B03,中部,北陸,270,0,0,0
20241104B03,北陸,関西,578,160,34,0
20241104B03,関西,中国,2982,0,90.326,0
20241104B03,関西_関西-中国間(東),中国_関西-中国間(東),2982,0,90.326,0
20241104B03,関西_関西-中国間(西),中国_関西-中国間(西),2982,0,90.326,0
20241104B03,関西,四国,0,0,0,0
20241104B03,中国,四国,1080,636,1,1
20241104B03,中国,九州,179,0,0,0
20241104B04,北海道,東北,150,0,0,0
20241104B04,東北,東京,0,2124,0,185.314
20241104B04,東京,中部,0,0,0,0
20241104B04,中部,関西,274,0,0,0
20241104B04,中部,北陸,270,0,0,0
20241104B04,北陸,関西,692,130,55,0
20241104B04,関西,中国,2982,0,77.17,0
20241104B04,関西_関西-中国間(東),中国_関西-中国間(東),2982,0,77.17,0
20241104B04,関西_関西-中国間(西),中国_関西-中国間(西),2982,0,77.17,0
20241104B04,関西,四国,0,0,0,0
20241104B04,中国,四国,864,504,0,77.17
20241104B04,中国,九州,39,0,0,0
20241104B05,北海道,東北,150,0,11,0
20241104B05,東北,東京,0,2124,0,0
20241104B05,東京,中部,0,0,0,0
20241104B05,中部,関西,284,0,0,0
20241104B05,中部,北陸,270,0,0,0
20241104B05,北陸,関西,787,175,58,0
20241104B05,関西,中国,2982,0,37,0
20241104B05,関西_関西-中国間(東),中国_関西-中国間(東),2982,0,37,0
20241104B05,関西_関西-中国間(西),中国_関西-中国間(西),2982,0,37,0
20241104B05,関西,四国,0,0,0,0
20241104B05,中国,四国,922,516,0,37
20241104B05,中国,九州,39,0,0,0
20241104B06,北海道,東北,79,0,17,0
20241104B06,東北,東京,0,2124,0,0
20241104B06,東京,中部,498,0,0,0
20241104B06,中部,関西,554,0,0,0
20241104B06,中部,北陸,270,0,0,0
20241104B06,北陸,関西,274,505,16,0
20241104B06,関西,中国,2982,0,91.2,0
20241104B06,関西_関西-中国間(東),中国_関西-中国間(東),2982,0,91.2,0
20241104B06,関西_関西-中国間(西),中国_関西-中国間(西),2982,0,91.2,0
20241104B06,関西,四国,0,0,0,0
20241104B06,中国,四国,1080,348,26,0
20241104B06,中国,九州,159,0,0,0
20241104B07,北海道,東北,0,0,0,0
20241104B07,東北,東京,567.2,2124,119,0
20241104B07,東京,中部,540,0,0,0
20241104B07,中部,関西,944,0,0,0
20241104B07,中部,北陸,270,0,0,0
20241104B07,北陸,関西,426,550,5,0
20241104B07,関西,中国,2982,1009,10,0
20241104B07,関西_関西-中国間(東),中国_関西-中国間(東),2982,1009,10,0
20241104B07,関西_関西-中国間(西),中国_関西-中国間(西),2982,1009,10,0
20241104B07,関西,四国,0,0,0,0
20241104B07,中国,四国,1080,564,10,10
20241104B07,中国,九州,389,0,0,0
20241104B08,北海道,東北,97,0,0,0
20241104B08,東北,東京,0,2124,0,0
20241104B08,東京,中部,540,0,0,0
20241104B08,中部,関西,754,0,0,0
20241104B08,中部,北陸,270,0,0,0
20241104B08,北陸,関西,597,550,17,0
20241104B08,関西,中国,2982,1334.5,4,0
20241104B08,関西_関西-中国間(東),中国_関西-中国間(東),2982,1334.5,4,0
20241104B08,関西_関西-中国間(西),中国_関西-中国間(西),2982,1334.5,4,0
20241104B08,関西,四国,0,0,0,0
20241104B08,中国,四国,1080,612,4,4
20241104B08,中国,九州,339,0,0,0
20241105B01,北海道,東北,26,0,0,0
20241105B01,東北,東京,0,2124,0,0
20241105B01,東京,中部,440,0,0,0
20241105B01,中部,関西,704,0,0,0
20241105B01,中部,北陸,270,0,0,0
20241105B01,北陸,関西,1140,100,21,0
20241105B01,関西,中国,2982,1567,12,46
20241105B01,関西_関西-中国間(東),中国_関西-中国間(東),2982,1567,12,46
20241105B01,関西_関西-中国間(西),中国_関西-中国間(西),2982,1567,12,46
20241105B01,関西,四国,0,0,0,0
20241105B01,中国,四国,1080,600,12,12
20241105B01,中国,九州,319,0,0,0
20241105B02,北海道,東北,0,0,0,0
20241105B02,東北,東京,443.2,2124,183,0
20241105B02,東京,中部,440,0,0,0
20241105B02,中部,関西,824,0,0,0
20241105B02,中部,北陸,270,0,0,0
20241105B02,北陸,関西,1102,145,3,0
20241105B02,関西,中国,2982,1520.5,39,29.439
20241105B02,関西_関西-中国間(東),中国_関西-中国間(東),2982,1520.5,39,29.439
20241105B02,関西_関西-中国間(西),中国_関西-中国間(西),2982,1520.5,39,29.439
20241105B02,関西,四国,0,0,0,0
20241105B02,中国,四国,1080,1080,14,14
20241105B02,中国,九州,359,0,25,0
20241105B03,北海道,東北,0,0,0,0
20241105B03,東北,東京,0,2124,0,43
20241105B03,東京,中部,0,0,0,0
20241105B03,中部,関西,714,0,0,0
20241105B03,中部,北陸,270,0,0,0
20241105B03,北陸,関西,988,160,55,0
20241105B03,関西,中国,2982,0,161.2,0
20241105B03,関西_関西-中国間(東),中国_関西-中国間(東),2982,0,161.2,0
20241105B03,関西_関西-中国間(西),中国_関西-中国間(西),2982,0,161.2,0
20241105B03,関西,四国,0,0,0,0
20241105B03,中国,四国,1080,636,22,22
20241105B03,中国,九州,249,0,49.874,0
20241105B04,北海道,東北,0,0,0,0
20241105B04,東北,東京,0,2124,0,177
20241105B04,東京,中部,0,0,0,0
20241105B04,中部,関西,614,0,0,0
20241105B04,中部,北陸,270,0,0,0
20241105B04,北陸,関西,1102,730,55,0
20241105B04,関西,中国,2982,0,148.2,0
20241105B04,関西_関西-中国間(東),中国_関西-中国間(東),2982,0,148.2,0
20241105B04,関西_関西-中国間(西),中国_関西-中国間(西),2982,0,148.2,0
20241105B04,関西,四国,0,0,0,0
20241105B04,中国,四国,984,504,55,10
20241105B04,中国,九州,119,0,0,0
20241105B05,北海道,東北,0,0,0,0
20241105B05,東北,東京,0,2124,0,0
20241105B05,東京,中部,0,0,0,0
20241105B05,中部,関西,584,0,0,0
20241105B05,中部,北陸,270,0,0,0
20241105B05,北陸,関西,1197,775,34.996,0
20241105B05,関西,中国,2982,0,110.196,0
20241105B05,関西_関西-中国間(東),中国_関西-中国間(東),2982,0,110.196,0
20241105B05,関西_関西-中国間(西),中国_関西-中国間(西),2982,0,110.196,0
20241105B05,関西,四国,0,0,0,0
20241105B05,中国,四国,1032,516,49,40
20241105B05,中国,九州,109,0,0,0
20241105B06,北海道,東北,0,0,0,0
20241105B06,東北,東京,0,2124,0,0
20241105B06,東京,中部,198,0,0,0
20241105B06,中部,関西,904,0,0,0
20241105B06,中部,北陸,270,0,0,0
20241105B06,北陸,関西,684,1105,16,0
20241105B06,関西,中国,2982,0,95.2,0
20241105B06,関西_関西-中国間(東),中国_関西-中国間(東),2982,0,95.2,0
20241105B06,関西_関西-中国間(西),中国_関西-中国間(西),2982,0,95.2,0
20241105B06,関西,四国,0,0,0,0
20241105B06,中国,四国,1080,348,47,51
20241105B06,中国,九州,239,40,0,0
20241105B07,北海道,東北,0,0,0,0
20241105B07,東北,東京,567.2,2124,119,0
20241105B07,東京,中部,240,0,0,0
20241105B07,中部,関西,1074,0,0,0
20241105B07,中部,北陸,270,0,0,0
20241105B07,北陸,関西,836,1150,5,0
20241105B07,関西,中国,2982,1009,73,0
20241105B07,関西_関西-中国間(東),中国_関西-中国間(東),2982,1009,73,0
20241105B07,関西_関西-中国間(西),中国_関西-中国間(西),2982,1009,73,0
20241105B07,関西,四国,0,0,0,0
20241105B07,中国,四国,1080,564,7,7
20241105B07,中国,九州,429,0,66,0
20241105B08,北海道,東北,107,0,0,0
20241105B08,東北,東京,0,2124,0,0
20241105B08,東京,中部,240,0,0,0
20241105B08,中部,関西,904,0,0,0
20241105B08,中部,北陸,270,0,0,0
20241105B08,北陸,関西,1007,550,17,0
20241105B08,関西,中国,2982,1334.5,31,0
20241105B08,関西_関西-中国間(東),中国_関西-中国間(東),2982,1334.5,31,0
20241105B08,関西_関西-中国間(西),中国_関西-中国間(西),2982,1334.5,31,0
20241105B08,関西,四国,0,0,0,0
20241105B08,中国,四国,1080,612,12,12
20241105B08,中国,九州,369,0,19,0
20241106B01,北海道,東北,26,0,0,0
20241106B01,東北,東京,0,2124,0,0
20241106B01,東京,中部,440,0,0,0
20241106B01,中部,関西,844,0,0,0
20241106B01,中部,北陸,270,0,0,0
20241106B01,北陸,関西,1140,100,21,0
20241106B01,関西,中国,2982,1567,15,49
20241106B01,関西_関西-中国間(東),中国_関西-中国間(東),2982,1567,15,49
20241106B01,関西_関西-中国間(西),中国_関西-中国間(西),2982,1567,15,49
20241106B01,関西,四国,0,0,0,0
20241106B01,中国,四国,1080,600,15,15
20241106B01,中国,九州,359,0,0,0
20241106B02,北海道,東北,0,0,0,0
20241106B02,東北,東京,443.2,2124,183,0
20241106B02,東京,中部,440,0,0,0
20241106B02,中部,関西,964,0,0,0
20241106B02,中部,北陸,270,0,0,0
20241106B02,北陸,関西,1102,145,3,0
20241106B02,関西,中国,2982,1520.5,35,25.439
20241106B02,関西_関西-中国間(東),中国_関西-中国間(東),2982,1520.5,35,25.439
20241106B02,関西_関西-中国間(西),中国_関西-中国間(西),2982,1520.5,35,25.439
20241106B02,関西,四国,0,0,0,0
20241106B02,中国,四国,1080,1080,10,10
20241106B02,中国,九州,389,0,25,0
20241106B03,北海道,東北,150,0,0,0
20241106B03,東北,東京,0,2124,0,43
20241106B03,東京,中部,0,0,0,0
20241106B03,中部,関西,794,0,0,0
20241106B03,中部,北陸,270,0,0,0
20241106B03,北陸,関西,988,160,55,0
20241106B03,関西,中国,2982,0,161.2,0
20241106B03,関西_関西-中国間(東),中国_関西-中国間(東),2982,0,161.2,0
20241106B03,関西_関西-中国間(西),中国_関西-中国間(西),2982,0,161.2,0
20241106B03,関西,四国,0,0,0,0
20241106B03,中国,四国,810,636,35,35
20241106B03,中国,九州,249,0,36.874,0
20241106B04,北海道,東北,150,0,0,0
20241106B04,東北,東京,0,2124,0,177
20241106B04,東京,中部,0,0,0,0
20241106B04,中部,関西,614,0,0,0
20241106B04,中部,北陸,270,0,0,0
20241106B04,北陸,関西,1102,730,55,0
20241106B04,関西,中国,2982,0,148.2,0
20241106B04,関西_関西-中国間(東),中国_関西-中国間(東),2982,0,148.2,0
20241106B04,関西_関西-中国間(西),中国_関西-中国間(西),2982,0,148.2,0
20241106B04,関西,四国,0,0,0,0
20241106B04,中国,四国,644,504,57.004,24.004
20241106B04,中国,九州,119,0,0,0
20241106B05,北海道,東北,150,0,0,0
20241106B05,東北,東京,0,2124,0,0
20241106B05,東京,中部,0,0,0,0
20241106B05,中部,関西,584,0,0,0
20241106B05,中部,北陸,270,0,0,0
20241106B05,北陸,関西,1197,775,21,0
20241106B05,関西,中国,2982,0,92.052,0
20241106B05,関西_関西-中国間(東),中国_関西-中国間(東),2982,0,92.052,0
20241106B05,関西_関西-中国間(西),中国_関西-中国間(西),2982,0,92.052,0
20241106B05,関西,四国,0,0,0,0
20241106B05,中国,四国,692,516,49,40
20241106B05,中国,九州,109,0,0,0
20241106B06,北海道,東北,119,0,0,0
20241106B06,東北,東京,0,2124,0,0
20241106B06,東京,中部,198,0,0,0
20241106B06,中部,関西,904,0,0,0
20241106B06,中部,北陸,270,0,0,0
20241106B06,北陸,関西,684,1105,16,0
20241106B06,関西,中国,2982,0,91.2,0
20241106B06,関西_関西-中国間(東),中国_関西-中国間(東),2982,0,91.2,0
20241106B06,関西_関西-中国間(西),中国_関西-中国間(西),2982,0,91.2,0
20241106B06,関西,四国,0,0,0,0
20241106B06,中国,四国,840,348,40,8
20241106B06,中国,九州,239,40,32.449,0
20241106B07,北海道,東北,20,0,0,0
20241106B07,東北,東京,567.2,2124,119,0
20241106B07,東京,中部,240,0,0,0
20241106B07,中部,関西,1074,0,0,0
20241106B07,中部,北陸,270,0,0,0
20241106B07,北陸,関西,836,1150,5,0
20241106B07,関西,中国,2982,1009,73,7
20241106B07,関西_関西-中国間(東),中国_関西-中国間(東),2982,1009,73,7
20241106B07,関西_関西-中国間(西),中国_関西-中国間(西),2982,1009,73,7
20241106B07,関西,四国,0,0,0,0
20241106B07,中国,四国,920,564,7,7
