H,連系線確保量,対象年月,ブロック数,取引期間
P,速報値,202603,8,週取引
T,順方向元エリア,逆方向元エリア,週取引：連系線確保量上限値（順方向）[MW],週取引：連系線確保量上限値（逆方向）[MW],週取引：連系線確保量（順方向）[MW],週取引：連系線確保量（逆方向）[MW]
20260302B02,関西_関西-中国間(東),中国_関西-中国間(東),2901.4,3037.097,262.611,0
20260302B02,関西_関西-中国間(西),中国_関西-中国間(西),2901.4,3037.097,263.748,0
20260302B02,関西,四国,0,0,0,0
20260302B02,中国,四国,0,36,0,1.137
20260302B02,中国,九州,403.742,9.65,197.658,0
20260302B03,北海道,東北,46.688,38.785,0,38.785
20260302B03,東北,東京,754.376,2135.255,0,206.785
20260302B03,東京,中部,0,0,0,0
20260302B03,中部,関西,761.895,0,272.861,0
20260302B03,中部,北陸,0,0,0,0
20260302B03,北陸,関西,1463.808,0,33,0
20260302B03,関西,中国,2836.2,1394.516,251.006,0
20260302B03,関西_関西-中国間(東),中国_関西-中国間(東),2836.2,1394.516,251.006,0
20260302B03,関西_関西-中国間(西),中国_関西-中国間(西),2836.2,1394.516,251.006,0
20260302B03,関西,四国,0,0,0,0
20260302B03,中国,四国,0,0,0,0
20260302B03,中国,九州,242.968,0,175,0
20260302B04,北海道,東北,0,0,0,0
20260302B04,東北,東京,579.323,2142.126,0,0
20260302B04,東京,中部,0,0,0,0
20260302B04,中部,関西,8.602,96.774,0,96.774
20260302B04,中部,北陸,0,0,0,0
20260302B04,北陸,関西,1467.832,261.903,4,0
20260302B04,関西,中国,2934,832.581,187.226,0
20260302B04,関西_関西-中国間(東),中国_関西-中国間(東),2934,832.581,187.226,0
20260302B04,関西_関西-中国間(西),中国_関西-中国間(西),2934,832.581,187.226,0
20260302B04,関西,四国,0,0,0,0
20260302B04,中国,四国,0,156,0,0
20260302B04,中国,九州,200,0,0,0
20260302B05,北海道,東北,0,0,0,0
20260302B05,東北,東京,579.323,2142.126,0,0
20260302B05,東京,中部,0,0,0,0
20260302B05,中部,関西,28.011,96.774,19.658,0
20260302B05,中部,北陸,0,0,0,0
20260302B05,北陸,関西,1503.013,248.387,36,27
20260302B05,関西,中国,2934,746.129,69.094,30.278
20260302B05,関西_関西-中国間(東),中国_関西-中国間(東),2934,746.129,69.094,30.278
20260302B05,関西_関西-中国間(西),中国_関西-中国間(西),2934,746.129,69.094,30.278
20260302B05,関西,四国,0,0,0,0
20260302B05,中国,四国,0,0,0,0
20260302B05,中国,九州,200,12.312,0,0
20260302B06,北海道,東北,0,0,0,0
20260302B06,東北,東京,579.323,2142.126,0,0
20260302B06,東京,中部,0,0,0,0
20260302B06,中部,関西,682.627,96.774,487.936,96.774
20260302B06,中部,北陸,0,0,0,0
20260302B06,北陸,関西,1520.603,248.387,64,56
20260302B06,関西,中国,2934,1048.71,315.629,54.286
20260302B06,関西_関西-中国間(東),中国_関西-中国間(東),2934,1048.71,315.629,54.286
20260302B06,関西_関西-中国間(西),中国_関西-中国間(西),2934,1048.71,315.629,54.286
20260302B06,関西,四国,0,0,0,0
20260302B06,中国,四国,0,0,0,0
20260302B06,中国,九州,220,11.667,215,0
20260302B07,北海道,東北,150,35.452,0,1
20260302B07,東北,東京,578.462,2137.384,0,175
20260302B07,東京,中部,0,0,0,0
20260302B07,中部,関西,593.756,96.774,334.832,0
20260302B07,中部,北陸,0,0,0,0
20260302B07,北陸,関西,1678.916,275.419,9,4.359
20260302B07,関西,中国,2934,2691.29,154.97,45.88
20260302B07,関西_関西-中国間(東),中国_関西-中国間(東),2934,2691.29,154.97,45.88
20260302B07,関西_関西-中国間(西),中国_関西-中国間(西),2934,2691.29,154.97,45.88
20260302B07,関西,四国,0,0,0,0
20260302B07,中国,四国,0,0,0,0
20260302B07,中国,九州,460,175.845,176.709,0
20260302B08,北海道,東北,150,30.72,0,0
20260302B08,東北,東京,754.806,2133.384,0,0
20260302B08,東京,中部,0,0,0,0
20260302B08,中部,関西,319.482,365.591,205.772,0
20260302B08,中部,北陸,0,0,0,0
20260302B08,北陸,関西,1704.699,0,20,0
20260302B08,関西,中国,2934,2604.839,108.879,0
20260302B08,関西_関西-中国間(東),中国_関西-中国間(東),2934,2604.839,108.879,0
20260302B08,関西_関西-中国間(西),中国_関西-中国間(西),2934,2604.839,108.879,0
20260302B08,関西,四国,0,0,0,0
20260302B08,中国,四国,0,0,0,0
20260302B08,中国,九州,402.409,169.958,177.586,0
20260303B01,北海道,東北,150,28.355,0,0
20260303B01,東北,東京,1183.589,2131.384,0,70
20260303B01,東京,中部,0,0,0,0
20260303B01,中部,関西,974.237,500,87.326,0
20260303B01,中部,北陸,0,0,0,0
20260303B01,北陸,関西,1710,0,0,0
20260303B01,関西,中国,2934,2518.387,76.967,0
20260303B01,関西_関西-中国間(東),中国_関西-中国間(東),2934,2518.387,76.967,0
20260303B01,関西_関西-中国間(西),中国_関西-中国間(西),2934,2518.387,76.967,0
20260303B01,関西,四国,0,0,0,0
20260303B01,中国,四国,0,0,0,0
20260303B01,中国,九州,383.742,95.884,138.33,0
20260303B02,北海道,東北,150,28.355,44,0
20260303B02,東北,東京,1304.432,2131.384,0,0
20260303B02,東京,中部,0,0,0,0
20260303B02,中部,関西,1073.371,500,181.881,0
20260303B02,中部,北陸,0,0,0,0
20260303B02,北陸,関西,1710,0,14,0
20260303B02,関西,中国,2901.4,3037.097,124.079,0
20260303B02,関西_関西-中国間(東),中国_関西-中国間(東),2901.4,3037.097,120.988,0
20260303B02,関西_関西-中国間(西),中国_関西-中国間(西),2901.4,3037.097,124.079,0
20260303B02,関西,四国,0,0,0,0
20260303B02,中国,四国,0,36,0,3.091
20260303B02,中国,九州,413.742,159.65,192.284,0
20260303B03,北海道,東北,46.688,38.785,0,38.785
20260303B03,東北,東京,754.376,2135.255,0,232.785
20260303B03,東京,中部,0,0,0,0
20260303B03,中部,関西,821.895,65.591,140.711,65.591
20260303B03,中部,北陸,0,0,0,0
20260303B03,北陸,関西,1463.808,0,33,0
20260303B03,関西,中国,2836.2,1394.516,61.72,56.63
20260303B03,関西_関西-中国間(東),中国_関西-中国間(東),2836.2,1394.516,61.72,56.63
20260303B03,関西_関西-中国間(西),中国_関西-中国間(西),2836.2,1394.516,61.72,56.63
20260303B03,関西,四国,0,0,0,0
20260303B03,中国,四国,0,0,0,0
20260303B03,中国,九州,242.968,0,222.869,0
20260303B04,北海道,東北,49.645,127.444,0,127.444
20260303B04,東北,東京,579.323,2142.126,0,379.444
20260303B04,東京,中部,0,0,0,0
20260303B04,中部,関西,8.602,96.774,0,96.774
20260303B04,中部,北陸,0,0,0,0
20260303B04,北陸,関西,1467.832,261.903,4,0
20260303B04,関西,中国,2934,832.581,187.226,0
20260303B04,関西_関西-中国間(東),中国_関西-中国間(東),2934,832.581,187.226,0
20260303B04,関西_関西-中国間(西),中国_関西-中国間(西),2934,832.581,187.226,0
20260303B04,関西,四国,0,0,0,0
20260303B04,中国,四国,0,156,0,0
20260303B04,中国,九州,200,0,0,0
20260303B05,北海道,東北,49.645,57.324,49.645,0
20260303B05,東北,東京,579.323,2142.126,200.645,0
20260303B05,東京,中部,0,0,0,0
20260303B05,中部,関西,28.011,96.774,19.658,0
20260303B05,中部,北陸,0,0,0,0
20260303B05,北陸,関西,1503.013,248.387,9,0
20260303B05,関西,中国,2934,746.129,126.142,0
20260303B05,関西_関西-中国間(東),中国_関西-中国間(東),2934,746.129,126.142,0
20260303B05,関西_関西-中国間(西),中国_関西-中国間(西),2934,746.129,126.142,0
20260303B05,関西,四国,0,0,0,0
20260303B05,中国,四国,0,0,0,0
20260303B05,中国,九州,200,12.312,2,0
20260303B06,北海道,東北,54.484,45.79,0,10
20260303B06,東北,東京,579.323,2142.126,0,189
20260303B06,東京,中部,0,0,0,0
20260303B06,中部,関西,682.627,96.774,239.23,96.774
20260303B06,中部,北陸,0,0,0,0
20260303B06,北陸,関西,1520.603,248.387,21.587,13.587
20260303B06,関西,中国,2934,1048.71,238.761,54.286
20260303B06,関西_関西-中国間(東),中国_関西-中国間(東),2934,1048.71,238.761,54.286
20260303B06,関西_関西-中国間(西),中国_関西-中国間(西),2934,1048.71,238.761,54.286
20260303B06,関西,四国,0,0,0,0
20260303B06,中国,四国,0,0,0,0
20260303B06,中国,九州,220,11.667,215,0
20260303B07,北海道,東北,150,35.452,0,1
20260303B07,東北,東京,578.462,2137.384,0,175
20260303B07,東京,中部,0,0,0,0
20260303B07,中部,関西,593.756,96.774,334.832,0
20260303B07,中部,北陸,0,0,0,0
20260303B07,北陸,関西,1678.916,275.419,9,27.374
20260303B07,関西,中国,2934,2691.29,154.97,68.895
20260303B07,関西_関西-中国間(東),中国_関西-中国間(東),2934,2691.29,154.97,68.895
20260303B07,関西_関西-中国間(西),中国_関西-中国間(西),2934,2691.29,154.97,68.895
20260303B07,関西,四国,0,0,0,0
20260303B07,中国,四国,0,0,0,0
20260303B07,中国,九州,460,175.845,152.722,0
20260303B08,北海道,東北,150,30.72,0,0
20260303B08,東北,東京,754.806,2133.384,0,0
20260303B08,東京,中部,0,0,0,0
20260303B08,中部,関西,319.482,365.591,225.772,0
20260303B08,中部,北陸,0,0,0,0
20260303B08,北陸,関西,1704.699,0,0,0
20260303B08,関西,中国,2934,2604.839,108.879,0
20260303B08,関西_関西-中国間(東),中国_関西-中国間(東),2934,2604.839,108.879,0
20260303B08,関西_関西-中国間(西),中国_関西-中国間(西),2934,2604.839,108.879,0
20260303B08,関西,四国,0,0,0,0
20260303B08,中国,四国,0,0,0,0
20260303B08,中国,九州,402.409,169.958,178.586,0
20260304B01,北海道,東北,150,28.355,0,0
20260304B01,東北,東京,1183.589,2131.384,0,70
20260304B01,東京,中部,0,0,0,0
20260304B01,中部,関西,974.237,500,76.165,0
20260304B01,中部,北陸,0,0,0,0
20260304B01,北陸,関西,1710,0,0,0
20260304B01,関西,中国,2934,2518.387,66.676,0
20260304B01,関西_関西-中国間(東),中国_関西-中国間(東),2934,2518.387,66.676,0
20260304B01,関西_関西-中国間(西),中国_関西-中国間(西),2934,2518.387,66.676,0
20260304B01,関西,四国,0,0,0,0
20260304B01,中国,四国,0,0,0,0
20260304B01,中国,九州,383.742,95.884,128.039,0
20260304B02,北海道,東北,150,28.355,86.995,0
20260304B02,東北,東京,1304.432,2131.384,0,105.005
20260304B02,東京,中部,0,0,0,0
20260304B02,中部,関西,1073.371,500,195.04,0
20260304B02,中部,北陸,0,0,0,0
20260304B02,北陸,関西,1710,0,14,0
20260304B02,関西,中国,2901.4,3037.097,131.357,0
20260304B02,関西_関西-中国間(東),中国_関西-中国間(東),2901.4,3037.097,130.357,0
20260304B02,関西_関西-中国間(西),中国_関西-中国間(西),2901.4,3037.097,131.357,0
20260304B02,関西,四国,0,0,0,0
20260304B02,中国,四国,0,36,0,1
20260304B02,中国,九州,413.742,159.65,195.79,0
20260304B03,北海道,東北,46.688,38.785,0,38.785
20260304B03,東北,東京,754.376,2135.255,0,318.785
20260304B03,東京,中部,0,0,0,0
20260304B03,中部,関西,821.895,65.591,212.284,65.591
20260304B03,中部,北陸,0,0,0,0
20260304B03,北陸,関西,1463.808,0,33,0
20260304B03,関西,中国,2836.2,1394.516,61.72,36.531
20260304B03,関西_関西-中国間(東),中国_関西-中国間(東),2836.2,1394.516,61.72,36.531
20260304B03,関西_関西-中国間(西),中国_関西-中国間(西),2836.2,1394.516,61.72,36.531
20260304B03,関西,四国,0,0,0,0
20260304B03,中国,四国,0,0,0,0
20260304B03,中国,九州,242.968,0,242.968,0
20260304B04,北海道,東北,49.645,127.444,0,127.444
20260304B04,東北,東京,579.323,2142.126,0,149.444
20260304B04,東京,中部,0,0,0,0
20260304B04,中部,関西,8.602,96.774,0,96.774
20260304B04,中部,北陸,0,0,0,0
20260304B04,北陸,関西,1467.832,261.903,4,0
20260304B04,関西,中国,2934,832.581,0,0
20260304B04,関西_関西-中国間(東),中国_関西-中国間(東),2934,832.581,0,0
20260304B04,関西_関西-中国間(西),中国_関西-中国間(西),2934,832.581,0,0
20260304B04,関西,四国,0,0,0,0
20260304B04,中国,四国,0,156,0,0
20260304B04,中国,九州,200,0,0,0
20260304B05,北海道,東北,49.645,57.324,49.645,0
20260304B05,東北,東京,579.323,2142.126,368,0
20260304B05,東京,中部,0,0,0,0
20260304B05,中部,関西,28.011,96.774,19.658,0
20260304B05,中部,北陸,0,0,0,0
20260304B05,北陸,関西,1503.013,248.387,9,0
20260304B05,関西,中国,2934,746.129,0,91.066
20260304B05,関西_関西-中国間(東),中国_関西-中国間(東),2934,746.129,0,91.066
20260304B05,関西_関西-中国間(西),中国_関西-中国間(西),2934,746.129,0,91.066
20260304B05,関西,四国,0,0,0,0
20260304B05,中国,四国,0,0,0,0
20260304B05,中国,九州,200,12.312,0,12.312
20260304B06,北海道,東北,54.484,45.79,0,10
20260304B06,東北,東京,579.323,2142.126,0,189
20260304B06,東京,中部,0,0,0,0
20260304B06,中部,関西,682.627,96.774,239.23,96.774
20260304B06,中部,北陸,0,0,0,0
20260304B06,北陸,関西,1520.603,248.387,23.793,15.793
20260304B06,関西,中国,2934,1048.71,164.25,54.081
20260304B06,関西_関西-中国間(東),中国_関西-中国間(東),2934,1048.71,164.25,54.081
20260304B06,関西_関西-中国間(西),中国_関西-中国間(西),2934,1048.71,164.25,54.081
20260304B06,関西,四国,0,0,0,0
20260304B06,中国,四国,0,0,0,0
20260304B06,中国,九州,220,11.667,211.089,0
20260304B07,北海道,東北,150,35.452,0,1
20260304B07,東北,東京,578.462,2137.384,0,175
20260304B07,東京,中部,0,0,0,0
20260304B07,中部,関西,593.756,96.774,436.062,0
20260304B07,中部,北陸,0,0,0,0
20260304B07,北陸,関西,1678.916,275.419,49,40
20260304B07,関西,中国,2934,2691.29,144.277,46.493
20260304B07,関西_関西-中国間(東),中国_関西-中国間(東),2934,2691.29,144.277,46.493
20260304B07,関西_関西-中国間(西),中国_関西-中国間(西),2934,2691.29,144.277,46.493
20260304B07,関西,四国,0,0,0,0
20260304B07,中国,四国,0,0,0,0
20260304B07,中国,九州,460,175.845,141,13.804
20260304B08,北海道,東北,150,30.72,0,0
20260304B08,東北,東京,754.806,2133.384,0,0
20260304B08,東京,中部,0,0,0,0
20260304B08,中部,関西,319.482,365.591,296.792,0
20260304B08,中部,北陸,0,0,0,0
20260304B08,北陸,関西,1704.699,0,2.98,0
20260304B08,関西,中国,2934,2604.839,9.91,1.8
20260304B08,関西_関西-中国間(東),中国_関西-中国間(東),2934,2604.839,9.91,1.8
20260304B08,関西_関西-中国間(西),中国_関西-中国間(西),2934,2604.839,9.91,1.8
20260304B08,関西,四国,0,0,0,0
20260304B08,中国,四国,0,0,0,0
20260304B08,中国,九州,402.409,169.958,79.789,0
20260305B01,北海道,東北,150,28.355,0,0
20260305B01,東北,東京,1183.589,2131.384,0,70
20260305B01,東京,中部,0,0,0,0
20260305B01,中部,関西,974.237,500,161.565,0
20260305B01,中部,北陸,0,0,0,0
20260305B01,北陸,関西,1710,0,0,0
20260305B01,関西,中国,2934,2518.387,0,0
20260305B01,関西_関西-中国間(東),中国_関西-中国間(東),2934,2518.387,0,0
20260305B01,関西_関西-中国間(西),中国_関西-中国間(西),2934,2518.387,0,0
20260305B01,関西,四国,0,0,0,0
20260305B01,中国,四国,0,0,0,0
20260305B01,中国,九州,383.742,95.884,88,0
20260305B02,北海道,東北,150,28.355,7.624,0
20260305B02,東北,東京,1304.432,2131.384,0,36.376
20260305B02,東京,中部,0,0,0,0
20260305B02,中部,関西,1073.371,500,292.773,0
20260305B02,中部,北陸,0,0,0,0
20260305B02,北陸,関西,1710,0,14,0
20260305B02,関西,中国,2901.4,3037.097,50.353,0
20260305B02,関西_関西-中国間(東),中国_関西-中国間(東),2901.4,3037.097,36.88,0
20260305B02,関西_関西-中国間(西),中国_関西-中国間(西),2901.4,3037.097,50.353,0
20260305B02,関西,四国,0,0,0,0
20260305B02,中国,四国,0,36,0,13.473
20260305B02,中国,九州,413.742,159.65,119.558,0
20260305B03,北海道,東北,46.688,38.785,0,38.785
20260305B03,東北,東京,754.376,2135.255,0,232.785
20260305B03,東京,中部,0,0,0,0
20260305B03,中部,関西,821.895,65.591,218.284,65.591
20260305B03,中部,北陸,0,0,0,0
20260305B03,北陸,関西,1463.808,0,33,0
20260305B03,関西,中国,2836.2,1394.516,55.282,37.093
20260305B03,関西_関西-中国間(東),中国_関西-中国間(東),2836.2,1394.516,55.282,37.093
20260305B03,関西_関西-中国間(西),中国_関西-中国間(西),2836.2,1394.516,55.282,37.093
20260305B03,関西,四国,0,0,0,0
20260305B03,中国,四国,0,0,0,0
20260305B03,中国,九州,242.968,0,237.94,0
20260305B04,北海道,東北,49.645,127.444,0,127.444
20260305B04,東北,東京,579.323,2142.126,0,379.444
20260305B04,東京,中部,0,0,0,0
20260305B04,中部,関西,8.602,96.774,0,96.774
20260305B04,中部,北陸,0,0,0,0
20260305B04,北陸,関西,1467.832,261.903,0,60.7
20260305B04,関西,中国,2934,832.581,91.226,0
20260305B04,関西_関西-中国間(東),中国_関西-中国間(東),2934,832.581,91.226,0
20260305B04,関西_関西-中国間(西),中国_関西-中国間(西),2934,832.581,91.226,0
20260305B04,関西,四国,0,0,0,0
20260305B04,中国,四国,0,156,0,0
20260305B04,中国,九州,200,0,0,0
20260305B05,北海道,東北,49.645,57.324,49.645,0
20260305B05,東北,東京,579.323,2142.126,200.645,0
20260305B05,東京,中部,0,0,0,0
20260305B05,中部,関西,28.011,96.774,19.658,0
20260305B05,中部,北陸,0,0,0,0
20260305B05,北陸,関西,1503.013,248.387,36,27
20260305B05,関西,中国,2934,746.129,0,0
20260305B05,関西_関西-中国間(東),中国_関西-中国間(東),2934,746.129,0,0
20260305B05,関西_関西-中国間(西),中国_関西-中国間(西),2934,746.129,0,0
20260305B05,関西,四国,0,0,0,0
20260305B05,中国,四国,0,0,0,0
20260305B05,中国,九州,200,12.312,11,0
20260305B06,北海道,東北,54.484,45.79,0,10
20260305B06,東北,東京,579.323,2142.126,0,189
20260305B06,東京,中部,0,0,0,0
20260305B06,中部,関西,682.627,96.774,175.536,96.774
20260305B06,中部,北陸,0,0,0,0
20260305B06,北陸,関西,1520.603,248.387,21.752,13.752
20260305B06,関西,中国,2934,1048.71,238.761,54.286
20260305B06,関西_関西-中国間(東),中国_関西-中国間(東),2934,1048.71,238.761,54.286
20260305B06,関西_関西-中国間(西),中国_関西-中国間(西),2934,1048.71,238.761,54.286
20260305B06,関西,四国,0,0,0,0
20260305B06,中国,四国,0,0,0,0
20260305B06,中国,九州,220,11.667,215,0
20260305B07,北海道,東北,150,35.452,0,1
20260305B07,東北,東京,578.462,2137.384,0,105
20260305B07,東京,中部,0,0,0,0
20260305B07,中部,関西,593.756,96.774,407.557,0
20260305B07,中部,北陸,0,0,0,0
20260305B07,北陸,関西,1678.916,275.419,49,40
20260305B07,関西,中国,2934,2691.29,143.695,81.589
20260305B07,関西_関西-中国間(東),中国_関西-中国間(東),2934,2691.29,143.695,81.589
20260305B07,関西_関西-中国間(西),中国_関西-中国間(西),2934,2691.29,143.695,81.589
20260305B07,関西,四国,0,0,0,0
20260305B07,中国,四国,0,0,0,0
20260305B07,中国,九州,460,175.845,130.725,0
20260305B08,北海道,東北,150,30.72,0,0
20260305B08,東北,東京,754.806,2133.384,0,0
20260305B08,東京,中部,0,0,0,0
20260305B08,中部,関西,319.482,365.591,319.482,0
20260305B08,中部,北陸,0,0,0,0
20260305B08,北陸,関西,1704.699,0,20,0
20260305B08,関西,中国,2934,2604.839,49.62,2.8
20260305B08,関西_関西-中国間(東),中国_関西-中国間(東),2934,2604.839,49.62,2.8
20260305B08,関西_関西-中国間(西),中国_関西-中国間(西),2934,2604.839,49.62,2.8
20260305B08,関西,四国,0,0,0,0
20260305B08,中国,四国,0,0,0,0
20260305B08,中国,九州,402.409,169.958,129.789,0
20260306B01,北海道,東北,150,28.355,0,0
20260306B01,東北,東京,1183.589,2131.384,0,70
20260306B01,東京,中部,0,0,0,0
20260306B01,中部,関西,974.237,500,133.5,0
20260306B01,中部,北陸,0,0,0,0
20260306B01,北陸,関西,1710,0,11,0
20260306B01,関西,中国,2934,2518.387,0,0
20260306B01,関西_関西-中国間(東),中国_関西-中国間(東),2934,2518.387,0,0
20260306B01,関西_関西-中国間(西),中国_関西-中国間(西),2934,2518.387,0,0
20260306B01,関西,四国,0,0,0,0
20260306B01,中国,四国,0,0,0,0
20260306B01,中国,九州,383.742,95.884,78,0
20260306B02,北海道,東北,150,28.355,0,8
20260306B02,東北,東京,1304.432,2131.384,0,130
20260306B02,東京,中部,0,0,0,0
20260306B02,中部,関西,1073.371,500,326.708,0
20260306B02,中部,北陸,0,0,0,0
20260306B02,北陸,関西,1710,0,14,0
20260306B02,関西,中国,2901.4,3037.097,86.778,9.625
20260306B02,関西_関西-中国間(東),中国_関西-中国間(東),2901.4,3037.097,82.93,9.625
20260306B02,関西_関西-中国間(西),中国_関西-中国間(西),2901.4,3037.097,86.778,0
20260306B02,関西,四国,0,0,0,0
20260306B02,中国,四国,0,36,0,13.473
20260306B02,中国,九州,413.742,159.65,155.983,0
20260306B03,北海道,東北,46.688,38.785,0,38.785
20260306B03,東北,東京,754.376,2135.255,0,318.785
20260306B03,東京,中部,0,0,0,0
20260306B03,中部,関西,821.895,65.591,78.134,65.591
20260306B03,中部,北陸,0,0,0,0
20260306B03,北陸,関西,1463.808,0,33,0
20260306B03,関西,中国,2836.2,1394.516,46.806,23.589
