H,連系線確保量,対象年月,ブロック数,市場種別
P,速報値,202603,48,DCM
T,順方向元エリア,逆方向元エリア,DCM：連系線確保量上限値（順方向）[MW],DCM：連系線確保量上限値（逆方向）[MW],DCM：連系線確保量（順方向）[MW],DCM：連系線確保量（逆方向）[MW]
20260317B42,中部,北陸関西,1190,126.116,195.704,0
20260317B42,中部北陸,関西,2568.605,1075.426,168.725,0
20260317B42,関西,中国,3260,1313.937,0,0
20260317B42,関西_関西-中国間(東),中国_関西-中国間(東),3260,1313.937,0,0
20260317B42,関西_関西-中国間(西),中国_関西-中国間(西),3260,1313.937,0,0
20260317B42,関西,四国,0,0,0,0
20260317B42,中国,四国,36.3,0,0,0
20260317B42,中国,九州,460,0,0,0
20260317B43,北海道,東北,25.163,75,17,10
20260317B43,東北,東京,0,2360,0,0
20260317B43,東京,中部,992.221,0,0,0
20260317B43,中部関西,北陸,351.596,1550.804,9.615,0
20260317B43,中部,北陸関西,1160,352.17,51.698,0
20260317B43,中部北陸,関西,2960,1391.766,42.083,0
20260317B43,関西,中国,3260,1598.744,0,0
20260317B43,関西_関西-中国間(東),中国_関西-中国間(東),3260,1598.744,0,0
20260317B43,関西_関西-中国間(西),中国_関西-中国間(西),3260,1598.744,0,0
20260317B43,関西,四国,0,0,0,0
20260317B43,中国,四国,36.3,0,0,0
20260317B43,中国,九州,450,0,0,0
20260317B44,北海道,東北,0,75,0,20
20260317B44,東北,東京,0,2360,0,0
20260317B44,東京,中部,992.221,0,0,0
20260317B44,中部関西,北陸,342.196,1560.204,0,0
20260317B44,中部,北陸関西,1160,271.77,27.7,0
20260317B44,中部北陸,関西,2960,1301.966,27.7,0
20260317B44,関西,中国,3260,1793.71,0,0
20260317B44,関西_関西-中国間(東),中国_関西-中国間(東),3260,1793.71,0,0
20260317B44,関西_関西-中国間(西),中国_関西-中国間(西),3260,1793.71,0,0
20260317B44,関西,四国,0,0,0,0
20260317B44,中国,四国,36.3,0,0,0
20260317B44,中国,九州,450,0,0,0
20260317B45,北海道,東北,0,75,0,20
20260317B45,東北,東京,0,2360,0,0
20260317B45,東京,中部,992.221,0,0,0
20260317B45,中部関西,北陸,268.396,1722.004,8.516,0
20260317B45,中部,北陸関西,1100,0,17.84,0
20260317B45,中部北陸,関西,3000,233.266,9.324,0
20260317B45,関西,中国,3260,1363.722,0,0
20260317B45,関西_関西-中国間(東),中国_関西-中国間(東),3260,1363.722,0,0
20260317B45,関西_関西-中国間(西),中国_関西-中国間(西),3260,1363.722,0,0
20260317B45,関西,四国,0,0,0,0
20260317B45,中国,四国,36.3,0,0,0
20260317B45,中国,九州,430,0,0,0
20260317B46,北海道,東北,6.163,75,6.163,20
20260317B46,東北,東京,0,2360,0,0
20260317B46,東京,中部,992.221,0,0,0
20260317B46,中部関西,北陸,347.296,1643.104,66.898,0
20260317B46,中部,北陸関西,1070,30.57,100.55,0
20260317B46,中部北陸,関西,2970,377.866,35.76,2.108
20260317B46,関西,中国,3260,1305.728,104.109,114.173
20260317B46,関西_関西-中国間(東),中国_関西-中国間(東),3260,1305.728,104.109,114.173
20260317B46,関西_関西-中国間(西),中国_関西-中国間(西),3260,1305.728,104.109,114.173
20260317B46,関西,四国,0,0,0,0
20260317B46,中国,四国,16.3,0,0,0
20260317B46,中国,九州,420,0,0,0
20260317B47,北海道,東北,19.363,75,19.363,29
20260317B47,東北,東京,0,2360,0,81.6
20260317B47,東京,中部,992.221,0,0,0
20260317B47,中部関西,北陸,357.096,1633.304,65.526,0
20260317B47,中部,北陸関西,1050,0,124.85,0
20260317B47,中部北陸,関西,2950,347.466,70.539,11.215
20260317B47,関西,中国,3260,1212.744,0,92.418
20260317B47,関西_関西-中国間(東),中国_関西-中国間(東),3260,1212.744,0,92.418
20260317B47,関西_関西-中国間(西),中国_関西-中国間(西),3260,1212.744,0,92.418
20260317B47,関西,四国,0,0,0,0
20260317B47,中国,四国,6.3,0,0,0
20260317B47,中国,九州,420,0,0,0
20260317B48,北海道,東北,15.263,75,0,42
20260317B48,東北,東京,0,2360,0,106
20260317B48,東京,中部,992.221,0,0,0
20260317B48,中部関西,北陸,391.096,1599.304,122.742,0
20260317B48,中部,北陸関西,1040,0,175.166,0
20260317B48,中部北陸,関西,2940,319.266,81.209,28.785
20260317B48,関西,中国,3260,1481.74,42.549,54.611
20260317B48,関西_関西-中国間(東),中国_関西-中国間(東),3260,1481.74,42.549,48.311
20260317B48,関西_関西-中国間(西),中国_関西-中国間(西),3260,1481.74,42.549,54.611
20260317B48,関西,四国,0,0,0,0
20260317B48,中国,四国,6.3,0,6.3,0
20260317B48,中国,九州,410,0,188,0
20260318B01,北海道,東北,75,75,0,31
20260318B01,東北,東京,0,2360,0,159
20260318B01,東京,中部,1065.117,0,469.493,0
20260318B01,中部関西,北陸,597.39,1880.798,103.062,0
20260318B01,中部,北陸関西,1030,187.07,585.708,0
20260318B01,中部北陸,関西,2930,784.46,482.646,0
20260318B01,関西,中国,3260,1291.778,226.556,0
20260318B01,関西_関西-中国間(東),中国_関西-中国間(東),3260,1291.778,226.556,0
20260318B01,関西_関西-中国間(西),中国_関西-中国間(西),3260,1291.778,220.256,0
20260318B01,関西,四国,0,0,0,0
20260318B01,中国,四国,6.3,0,6.3,0
20260318B01,中国,九州,400,0,199.163,0
20260318B02,北海道,東北,75,75,0,32
20260318B02,東北,東京,0,2360,0,161
20260318B02,東京,中部,1065.117,0,538.755,0
20260318B02,中部関西,北陸,608.09,1870.098,81.614,0
20260318B02,中部,北陸関西,1020,409.47,690.954,0
20260318B02,中部北陸,関西,2920,1017.56,609.34,0
20260318B02,関西,中国,3260,1567.748,308.127,0
20260318B02,関西_関西-中国間(東),中国_関西-中国間(東),3260,1567.748,308.127,0
20260318B02,関西_関西-中国間(西),中国_関西-中国間(西),3260,1567.748,301.827,0
20260318B02,関西,四国,0,0,0,0
20260318B02,中国,四国,6.3,0,6.3,0
20260318B02,中国,九州,400,0,263.695,0
20260318B03,北海道,東北,75,75,0,38
20260318B03,東北,東京,0,2360,0,163
20260318B03,東京,中部,1065.117,0,705.408,0
20260318B03,中部関西,北陸,616.29,1861.898,106.042,0
20260318B03,中部,北陸関西,1010,137.07,857.607,0
20260318B03,中部北陸,関西,2910,753.36,751.565,0
20260318B03,関西,中国,3260,1635.756,428.303,0
20260318B03,関西_関西-中国間(東),中国_関西-中国間(東),3260,1635.756,428.303,0
20260318B03,関西_関西-中国間(西),中国_関西-中国間(西),3260,1635.756,422.003,0
20260318B03,関西,四国,0,0,0,0
20260318B03,中国,四国,6.3,0,6.3,0
20260318B03,中国,九州,400,0,246.511,0
20260318B04,北海道,東北,75,75,0,40
20260318B04,東北,東京,0,2360,0,164
20260318B04,東京,中部,1065.117,0,716.842,0
20260318B04,中部関西,北陸,628.79,1849.398,92.372,0
20260318B04,中部,北陸関西,1010,148.97,869.041,0
20260318B04,中部北陸,関西,2910,777.76,776.669,0
20260318B04,関西,中国,3260,1749.782,452.815,0
20260318B04,関西_関西-中国間(東),中国_関西-中国間(東),3260,1749.782,452.815,0
20260318B04,関西_関西-中国間(西),中国_関西-中国間(西),3260,1749.782,436.515,0
20260318B04,関西,四国,0,0,0,0
20260318B04,中国,四国,16.3,0,16.3,0
20260318B04,中国,九州,400,0,257,0
20260318B05,北海道,東北,75,75,0,42
20260318B05,東北,東京,0,2360,0,155
20260318B05,東京,中部,977.317,0,695.29,0
20260318B05,中部関西,北陸,619.09,1859.098,86.574,0
20260318B05,中部,北陸関西,1040,244.27,832.246,0
20260318B05,中部北陸,関西,2940,863.36,745.672,0
20260318B05,関西,中国,3260,1877.752,440.55,0
20260318B05,関西_関西-中国間(東),中国_関西-中国間(東),3260,1877.752,440.55,0
20260318B05,関西_関西-中国間(西),中国_関西-中国間(西),3260,1877.752,414.25,0
20260318B05,関西,四国,0,0,0,0
20260318B05,中国,四国,26.3,0,26.3,0
20260318B05,中国,九州,410,0,227.287,0
20260318B06,北海道,東北,75,75,0,41
20260318B06,東北,東京,0,2360,0,147
20260318B06,東京,中部,864.717,0,682.3,0
20260318B06,中部関西,北陸,626.79,1851.398,103.438,0
20260318B06,中部,北陸関西,1080,389.97,772.088,0
20260318B06,中部北陸,関西,2980,1016.76,668.65,0
20260318B06,関西,中国,3260,1701.8,409.999,0
20260318B06,関西_関西-中国間(東),中国_関西-中国間(東),3260,1701.8,409.999,0
20260318B06,関西_関西-中国間(西),中国_関西-中国間(西),3260,1701.8,373.699,0
20260318B06,関西,四国,0,0,0,0
20260318B06,中国,四国,36.3,0,36.3,0
20260318B06,中国,九州,420,0,201.068,0
20260318B07,北海道,東北,75,75,0,46
20260318B07,東北,東京,0,2360,0,148
20260318B07,東京,中部,1057.609,0,665.023,0
20260318B07,中部関西,北陸,628.11,1827.973,109,0
20260318B07,中部,北陸関西,1120,280.201,736.719,0
20260318B07,中部北陸,関西,3020,908.311,642.719,15
20260318B07,関西,中国,3260,1710.904,369.174,0
20260318B07,関西_関西-中国間(東),中国_関西-中国間(東),3260,1710.904,369.174,0
20260318B07,関西_関西-中国間(西),中国_関西-中国間(西),3260,1710.904,332.874,0
20260318B07,関西,四国,0,0,0,0
20260318B07,中国,四国,36.3,0,36.3,0
20260318B07,中国,九州,430,0,172,0
20260318B08,北海道,東北,75,75,0,45
20260318B08,東北,東京,0,2360,0,145
20260318B08,東京,中部,930.709,0,705.105,0
20260318B08,中部関西,北陸,627.21,1828.873,94,0
20260318B08,中部,北陸関西,1160,481.401,747.719,0
20260318B08,中部北陸,関西,3060,1108.611,653.719,0
20260318B08,関西,中国,3260,1728.904,368.173,0
20260318B08,関西_関西-中国間(東),中国_関西-中国間(東),3260,1728.904,368.173,0
20260318B08,関西_関西-中国間(西),中国_関西-中国間(西),3260,1728.904,331.873,0
20260318B08,関西,四国,0,0,0,0
20260318B08,中国,四国,36.3,0,36.3,0
20260318B08,中国,九州,450,0,173,0
20260318B09,北海道,東北,75,75,0,45
20260318B09,東北,東京,0,2360,0,146
20260318B09,東京,中部,1097.909,0,688.957,0
20260318B09,中部関西,北陸,592.31,1863.773,102.23,0
20260318B09,中部,北陸関西,1160,423.601,772.68,0
20260318B09,中部北陸,関西,3060,1015.911,670.45,0
20260318B09,関西,中国,3260,1750.898,403.306,0
20260318B09,関西_関西-中国間(東),中国_関西-中国間(東),3260,1750.898,403.306,0
20260318B09,関西_関西-中国間(西),中国_関西-中国間(西),3260,1750.898,367.006,0
20260318B09,関西,四国,0,0,0,0
20260318B09,中国,四国,36.3,0,36.3,0
20260318B09,中国,九州,450,0,188.375,0
20260318B10,北海道,東北,75,75,0,45
20260318B10,東北,東京,0,2360,0,146
20260318B10,東京,中部,1182.109,0,724.319,0
20260318B10,中部関西,北陸,586.41,1869.673,85.23,0
20260318B10,中部,北陸関西,1150,298.501,879.975,23.03
20260318B10,中部北陸,関西,3050,884.911,796.595,24.88
20260318B10,関西,中国,3260,1709.95,386.302,0
20260318B10,関西_関西-中国間(東),中国_関西-中国間(東),3260,1709.95,386.302,0
20260318B10,関西_関西-中国間(西),中国_関西-中国間(西),3260,1709.95,357.902,0
20260318B10,関西,四国,0,0,0,0
20260318B10,中国,四国,36.3,0,28.4,0
20260318B10,中国,九州,450,0,189,0
20260318B11,北海道,東北,75,75,0,45
20260318B11,東北,東京,0,2360,0,216
20260318B11,東京,中部,1200,0,722.124,0
20260318B11,中部関西,北陸,562.01,1894.073,94.116,0
20260318B11,中部,北陸関西,1140,177.301,955.402,0
20260318B11,中部北陸,関西,3040,739.311,865,3.714
20260318B11,関西,中国,3260,1555.812,343,0
20260318B11,関西_関西-中国間(東),中国_関西-中国間(東),3260,1555.812,343,0
20260318B11,関西_関西-中国間(西),中国_関西-中国間(西),3260,1555.812,343,0
20260318B11,関西,四国,0,0,0,0
20260318B11,中国,四国,36.3,0,0,0
20260318B11,中国,九州,450,0,212,0
20260318B12,北海道,東北,75,75,0,45
20260318B12,東北,東京,0,2360,0,216
20260318B12,東京,中部,1200,0,805.972,0
20260318B12,中部関西,北陸,554.41,1900,94,0
20260318B12,中部,北陸関西,1120,62.601,943.034,0
20260318B12,中部北陸,関西,3020,617.011,849.034,0
20260318B12,関西,中国,3260,1542.878,343,0
20260318B12,関西_関西-中国間(東),中国_関西-中国間(東),3260,1542.878,343,0
20260318B12,関西_関西-中国間(西),中国_関西-中国間(西),3260,1542.878,343,0
20260318B12,関西,四国,0,0,0,0
20260318B12,中国,四国,36.3,0,0,0
20260318B12,中国,九州,440,0,212,0
20260318B13,北海道,東北,0,75,0,0
20260318B13,東北,東京,0,2360,0,256
20260318B13,東京,中部,1200,0,622.994,0
20260318B13,中部関西,北陸,389.394,1702.158,111.54,0
20260318B13,中部,北陸関西,729.419,842.526,696.41,0
20260318B13,中部北陸,関西,2431.577,1231.92,584.87,0
20260318B13,関西,中国,3260,282.221,0,3.943
20260318B13,関西_関西-中国間(東),中国_関西-中国間(東),3260,282.221,0,3.943
20260318B13,関西_関西-中国間(西),中国_関西-中国間(西),3260,282.221,0,3.943
20260318B13,関西,四国,0,0,0,0
20260318B13,中国,四国,36.3,0,0,0
20260318B13,中国,九州,440,0,0,0
20260318B14,北海道,東北,0,75,0,75
20260318B14,東北,東京,0,2360,0,321.395
20260318B14,東京,中部,1200,0,480.013,0
20260318B14,中部関西,北陸,376.494,1715.058,63.513,0
20260318B14,中部,北陸関西,350.919,1161.026,350.919,0
20260318B14,中部北陸,関西,2065.977,1537.52,287.406,0
20260318B14,関西,中国,3260,237.159,9.057,0
20260318B14,関西_関西-中国間(東),中国_関西-中国間(東),3260,237.159,9.057,0
20260318B14,関西_関西-中国間(西),中国_関西-中国間(西),3260,237.159,9.057,0
20260318B14,関西,四国,0,0,0,0
20260318B14,中国,四国,0,0,0,0
20260318B14,中国,九州,410,0,0,0
20260318B15,北海道,東北,75,0,51.14,0
20260318B15,東北,東京,0,2360,0,219.27
20260318B15,東京,中部,1200,0,632.604,0
20260318B15,中部関西,北陸,365.394,1726.158,134,0
20260318B15,中部,北陸関西,838.419,623.526,838.419,0
20260318B15,中部北陸,関西,2564.577,988.92,704.419,0
20260318B15,関西,中国,3260,0,82.419,0
20260318B15,関西_関西-中国間(東),中国_関西-中国間(東),3260,0,82.419,0
20260318B15,関西_関西-中国間(西),中国_関西-中国間(西),3260,0,82.419,0
20260318B15,関西,四国,0,0,0,0
20260318B15,中国,四国,0,0,0,0
20260318B15,中国,九州,380,0,0,0
20260318B16,北海道,東北,75,0,35.346,0
20260318B16,東北,東京,0,2360,0,269.654
20260318B16,東京,中部,1200,0,415.051,0
20260318B16,中部関西,北陸,363.894,1727.658,120.723,0
20260318B16,中部,北陸関西,713.619,748.326,713.619,0
20260318B16,中部北陸,関西,2441.277,1112.22,592.896,0
20260318B16,関西,中国,3260,0,44.057,0
20260318B16,関西_関西-中国間(東),中国_関西-中国間(東),3260,0,44.057,0
20260318B16,関西_関西-中国間(西),中国_関西-中国間(西),3260,0,44.057,0
20260318B16,関西,四国,0,0,0,0
20260318B16,中国,四国,0,0,0,0
20260318B16,中国,九州,380,0,0,0
20260318B17,北海道,東北,75,0,0,0
20260318B17,東北,東京,0,2360,0,247
20260318B17,東京,中部,1200,0,30.181,0
20260318B17,中部関西,北陸,348.094,1698.458,0,0
20260318B17,中部,北陸関西,0,2127.026,0,0
20260318B17,中部北陸,関西,1483.377,3120.12,0,0
20260318B17,関西,中国,3260,0,0,0
20260318B17,関西_関西-中国間(東),中国_関西-中国間(東),3260,0,0,0
20260318B17,関西_関西-中国間(西),中国_関西-中国間(西),3260,0,0,0
20260318B17,関西,四国,0,0,0,0
20260318B17,中国,四国,0,0,0,0
20260318B17,中国,九州,280,237.91,0,68.281
20260318B18,北海道,東北,75,0,0,0
20260318B18,東北,東京,0,2360,0,189
20260318B18,東京,中部,1200,0,120.358,0
20260318B18,中部関西,北陸,364.494,1682.058,17.436,0
20260318B18,中部,北陸関西,0,2500,0,0
20260318B18,中部北陸,関西,636.077,3907.42,0,17.436
20260318B18,関西,中国,3260,423.247,0,83.575
20260318B18,関西_関西-中国間(東),中国_関西-中国間(東),3260,423.247,0,83.575
20260318B18,関西_関西-中国間(西),中国_関西-中国間(西),3260,423.247,0,83.575
20260318B18,関西,四国,0,0,0,0
20260318B18,中国,四国,0,0,0,0
20260318B18,中国,九州,240,494.71,0,125
20260318B19,北海道,東北,75,0,0,0
20260318B19,東北,東京,0,2360,0,156.365
20260318B19,東京,中部,1118.837,0,0,0
20260318B19,中部関西,北陸,286.789,1354.564,20.974,0
20260318B19,中部,北陸関西,0,2132.152,0,0
20260318B19,中部北陸,関西,0,2934.941,0,20.974
20260318B19,関西,中国,3260,911.673,0,311.574
20260318B19,関西_関西-中国間(東),中国_関西-中国間(東),3260,911.673,0,311.574
20260318B19,関西_関西-中国間(西),中国_関西-中国間(西),3260,911.673,0,311.574
20260318B19,関西,四国,0,0,0,0
20260318B19,中国,四国,0,0,0,0
20260318B19,中国,九州,200,486.425,0,366
20260318B20,北海道,東北,75,0,0,0
20260318B20,東北,東京,0,2360,0,178
20260318B20,東京,中部,1118.837,0,144.281,0
20260318B20,中部関西,北陸,390.589,1250.764,34.126,0
20260318B20,中部,北陸関西,0,2380.952,0,0
20260318B20,中部北陸,関西,0,3287.541,0,34.126
20260318B20,関西,中国,3260,1206.595,0,375.726
20260318B20,関西_関西-中国間(東),中国_関西-中国間(東),3260,1206.595,0,375.726
20260318B20,関西_関西-中国間(西),中国_関西-中国間(西),3260,1206.595,0,375.726
20260318B20,関西,四国,0,0,0,0
20260318B20,中国,四国,0,0,0,0
20260318B20,中国,九州,180,517.825,0,289
20260318B21,北海道,東北,75,0,0,0
20260318B21,東北,東京,0,2360,0,243.93
20260318B21,東京,中部,1118.837,0,0,0
20260318B21,中部関西,北陸,486.489,1154.864,0,0
20260318B21,中部,北陸関西,0,2500,0,0
20260318B21,中部北陸,関西,0,3511.641,0,0
20260318B21,関西,中国,3260,1087.625,0,313.322
20260318B21,関西_関西-中国間(東),中国_関西-中国間(東),3260,1087.625,0,313.322
20260318B21,関西_関西-中国間(西),中国_関西-中国間(西),3260,1087.625,0,313.322
20260318B21,関西,四国,0,0,0,0
20260318B21,中国,四国,0,0,0,0
20260318B21,中国,九州,170,226.025,0,226.025
20260318B22,北海道,東北,75,0,0,0
20260318B22,東北,東京,0,2360,0,273.83
20260318B22,東京,中部,1118.837,0,97,0
20260318B22,中部関西,北陸,561.789,1079.564,66.744,0
20260318B22,中部,北陸関西,0,2500,0,0
20260318B22,中部北陸,関西,0,3611.641,0,66.744
20260318B22,関西,中国,3260,1330.633,0,261.173
20260318B22,関西_関西-中国間(東),中国_関西-中国間(東),3260,1330.633,0,261.173
20260318B22,関西_関西-中国間(西),中国_関西-中国間(西),3260,1330.633,0,261.173
20260318B22,関西,四国,0,0,0,0
20260318B22,中国,四国,0,0,0,0
20260318B22,中国,九州,170,285.225,0,177.852
20260318B23,北海道,東北,75,0,0,0
20260318B23,東北,東京,0,2360,0,288.33
20260318B23,東京,中部,1118.837,0,170,0
20260318B23,中部関西,北陸,584.589,1056.764,54.175,0
20260318B23,中部,北陸関西,0,2320.352,0,0
20260318B23,中部北陸,関西,0,3420.941,0,54.175
20260318B23,関西,中国,3260,1173.693,0,197.433
20260318B23,関西_関西-中国間(東),中国_関西-中国間(東),3260,1173.693,0,197.433
20260318B23,関西_関西-中国間(西),中国_関西-中国間(西),3260,1173.693,0,197.433
20260318B23,関西,四国,0,0,0,0
20260318B23,中国,四国,0,0,0,0
20260318B23,中国,九州,170,80.125,0,80.125
20260318B24,北海道,東北,75,0,0,0
20260318B24,東北,東京,0,2360,0,300.33
20260318B24,東京,中部,1118.837,0,247.791,0
20260318B24,中部関西,北陸,609.889,1031.464,30.93,0
20260318B24,中部,北陸関西,0,2188.952,0,0
20260318B24,中部北陸,関西,0,3314.841,0,30.93
20260318B24,関西,中国,3260,1101.691,0,151.171
20260318B24,関西_関西-中国間(東),中国_関西-中国間(東),3260,1101.691,0,151.171
20260318B24,関西_関西-中国間(西),中国_関西-中国間(西),3260,1101.691,0,151.171
20260318B24,関西,四国,0,0,0,0
20260318B24,中国,四国,0,0,0,0
20260318B24,中国,九州,180,0,0,0
20260318B25,北海道,東北,75,0,0,0
20260318B25,東北,東京,0,2360,0,470.58
20260318B25,東京,中部,1067.76,0,173.164,0
20260318B25,中部関西,北陸,603.392,1252.117,70.434,0
20260318B25,中部,北陸関西,0,1789.941,0,0
20260318B25,中部北陸,関西,0,2935.333,0,70.434
20260318B25,関西,中国,3260,1329.643,0,109.228
20260318B25,関西_関西-中国間(東),中国_関西-中国間(東),3260,1329.643,0,109.228
20260318B25,関西_関西-中国間(西),中国_関西-中国間(西),3260,1329.643,0,109.228
20260318B25,関西,四国,0,0,0,0
20260318B25,中国,四国,0,0,0,0
20260318B25,中国,九州,180,0,0,0
20260318B26,北海道,東北,75,0,0,0
20260318B26,東北,東京,0,2360,0,471.83
20260318B26,東京,中部,1067.76,0,57.115,0
20260318B26,中部関西,北陸,593.392,1262.117,60.242,0
20260318B26,中部,北陸関西,0,1653.441,0,0
20260318B26,中部北陸,関西,0,2788.833,0,60.242
20260318B26,関西,中国,3260,1201.613,0,111.348
20260318B26,関西_関西-中国間(東),中国_関西-中国間(東),3260,1201.613,0,111.348
20260318B26,関西_関西-中国間(西),中国_関西-中国間(西),3260,1201.613,0,111.348
20260318B26,関西,四国,0,0,0,0
20260318B26,中国,四国,0,0,0,0
20260318B26,中国,九州,180,0,0,0
20260318B27,北海道,東北,75,0,0,0
20260318B27,東北,東京,0,2360,0,462.58
20260318B27,東京,中部,587.06,26.964,407,0
20260318B27,中部関西,北陸,430.492,1425.017,22.7,0
20260318B27,中部,北陸関西,0,1875.941,0,0
20260318B27,中部北陸,関西,0,2848.433,0,22.7
20260318B27,関西,中国,3260,1480.505,0,172.959
20260318B27,関西_関西-中国間(東),中国_関西-中国間(東),3260,1480.505,0,172.959
20260318B27,関西_関西-中国間(西),中国_関西-中国間(西),3260,1480.505,0,172.959
20260318B27,関西,四国,0,0,0,0
20260318B27,中国,四国,0,0,0,0
20260318B27,中国,九州,180,0,0,0
20260318B28,北海道,東北,75,0,0,0
20260318B28,東北,東京,0,2360,0,407.58
20260318B28,東京,中部,921.16,0,408,0
20260318B28,中部関西,北陸,373.692,1481.817,6.977,0
20260318B28,中部,北陸関西,0,1339.041,0,0
20260318B28,中部北陸,関西,434.319,2254.733,0,6.977
20260318B28,関西,中国,3260,1185.581,0,162.717
20260318B28,関西_関西-中国間(東),中国_関西-中国間(東),3260,1185.581,0,162.717
20260318B28,関西_関西-中国間(西),中国_関西-中国間(西),3260,1185.581,0,162.717
20260318B28,関西,四国,0,0,0,0
20260318B28,中国,四国,0,0,0,0
20260318B28,中国,九州,180,0,0,0
20260318B29,北海道,東北,75,0,0,0
20260318B29,東北,東京,0,2360,0,193.138
20260318B29,東京,中部,644.76,0,371.11,0
20260318B29,中部関西,北陸,334.492,1521.017,1.27,0
20260318B29,中部,北陸関西,0,1593.041,0,0
20260318B29,中部北陸,関西,239.519,2469.533,0,1.27
20260318B29,関西,中国,3260,1029.595,0,46.482
20260318B29,関西_関西-中国間(東),中国_関西-中国間(東),3260,1029.595,0,46.482
20260318B29,関西_関西-中国間(西),中国_関西-中国間(西),3260,1029.595,0,46.482
20260318B29,関西,四国,0,0,0,0
20260318B29,中国,四国,0,0,0,0
20260318B29,中国,九州,190,0,0,0
20260318B30,北海道,東北,75,0,61.99,0
20260318B30,東北,東京,0,2360,0,156.01
20260318B30,東京,中部,287.46,326.564,287.46,0
20260318B30,中部関西,北陸,299.092,1556.417,0,0
20260318B30,中部,北陸関西,0,1683.141,0,0
20260318B30,中部北陸,関西,204.819,2524.233,0,0
20260318B30,関西,中国,3260,969.573,0,25.212
20260318B30,関西_関西-中国間(東),中国_関西-中国間(東),3260,969.573,0,25.212
20260318B30,関西_関西-中国間(西),中国_関西-中国間(西),3260,969.573,0,25.212
20260318B30,関西,四国,0,0,0,0
20260318B30,中国,四国,0,0,0,0
20260318B30,中国,九州,200,0,0,0
20260318B31,北海道,東北,0,75,0,32.791
20260318B31,東北,東京,0,2360,0,417.791
20260318B31,東京,中部,86.929,452.615,86.929,0
20260318B31,中部関西,北陸,261.53,1534.134,0,0
20260318B31,中部,北陸関西,0,1792.078,0,0
20260318B31,中部北陸,関西,981.297,2656.608,0,0
20260318B31,関西,中国,3260,155.491,0,18.369
20260318B31,関西_関西-中国間(東),中国_関西-中国間(東),3260,155.491,0,18.369
20260318B31,関西_関西-中国間(西),中国_関西-中国間(西),3260,155.491,0,18.369
20260318B31,関西,四国,0,0,0,0
20260318B31,中国,四国,0,0,0,0
20260318B31,中国,九州,210,0,0,0
20260318B32,北海道,東北,0,75,0,0
20260318B32,東北,東京,0,2360,0,59.372
20260318B32,東京,中部,0,805.415,0,59.372
20260318B32,中部関西,北陸,197.83,1597.834,0,0
20260318B32,中部,北陸関西,0,1944.178,0,0
20260318B32,中部北陸,関西,952.897,2745.008,0,0
20260318B32,関西,中国,3260,87.483,0,18.369
20260318B32,関西_関西-中国間(東),中国_関西-中国間(東),3260,87.483,0,18.369
20260318B32,関西_関西-中国間(西),中国_関西-中国間(西),3260,87.483,0,18.369
20260318B32,関西,四国,0,0,0,0
20260318B32,中国,四国,0,0,0,0
20260318B32,中国,九州,220,0,0,0
20260318B33,北海道,東北,0,75,0,0
20260318B33,東北,東京,0,2360,0,0
20260318B33,東京,中部,749.229,0,0,0
20260318B33,中部関西,北陸,158.73,1636.934,0,0
20260318B33,中部,北陸関西,0,1446.878,0,0
20260318B33,中部北陸,関西,1569.297,2208.608,0,0
20260318B33,関西,中国,3260,0,0,0
20260318B33,関西_関西-中国間(東),中国_関西-中国間(東),3260,0,0,0
20260318B33,関西_関西-中国間(西),中国_関西-中国間(西),3260,0,0,0
20260318B33,関西,四国,0,0,0,0
20260318B33,中国,四国,0,0,0,0
20260318B33,中国,九州,260,0,0.229,0
20260318B34,北海道,東北,0,75,0,10
20260318B34,東北,東京,0,2360,0,0
20260318B34,東京,中部,1025.629,0,0,0
20260318B34,中部関西,北陸,166.93,1628.734,9.2,0
20260318B34,中部,北陸関西,597.063,872.178,77.2,0
20260318B34,中部北陸,関西,2225.797,1642.108,68,0
20260318B34,関西,中国,3260,0,0,0
20260318B34,関西_関西-中国間(東),中国_関西-中国間(東),3260,0,0,0
20260318B34,関西_関西-中国間(西),中国_関西-中国間(西),3260,0,0,0
20260318B34,関西,四国,0,0,0,0
20260318B34,中国,四国,0,0,0,0
20260318B34,中国,九州,300,0,0.229,0
20260318B35,北海道,東北,0,75,0,8
20260318B35,東北,東京,0,2360,0,0
20260318B35,東京,中部,1025.629,0,0,0
20260318B35,中部関西,北陸,177.63,1618.034,39,0
20260318B35,中部,北陸関西,720.463,838.778,76.05,0
20260318B35,中部北陸,関西,2338.497,1619.408,37.05,0
20260318B35,関西,中国,3260,19.533,0,19.533
20260318B35,関西_関西-中国間(東),中国_関西-中国間(東),3260,19.533,0,19.533
20260318B35,関西_関西-中国間(西),中国_関西-中国間(西),3260,19.533,0,19.533
20260318B35,関西,四国,0,0,0,0
20260318B35,中国,四国,0,0,0,0
20260318B35,中国,九州,350,0,0,0
20260318B36,北海道,東北,0,75,0,30
20260318B36,東北,東京,0,2360,0,218.722
20260318B36,東京,中部,1025.629,0,187.13,0
20260318B36,中部関西,北陸,190.63,1605.034,4.788,0
20260318B36,中部,北陸関西,0,1677.478,0,0
20260318B36,中部北陸,関西,1586.797,2471.108,0,4.788
20260318B36,関西,中国,3260,110.371,0,110.371
20260318B36,関西_関西-中国間(東),中国_関西-中国間(東),3260,110.371,0,110.371
